E_Use,Y1,Y2,Y3,Y4
881897.8501795478,-0.85,2.3,-0.7,-1.5
854397.3648032601,3.25,-1.9,-0.4,-1.9
844583.0310255134,-0.55,-0.3,0.6,0.5
885234.3189406263,-2.3,1.1,1.3,-0.2
849885.3547953734,-0.85,-0.1,0.6,0.7
870572.4445235332,-0.4,0.9,1.0,-3.0
841592.5119416553,2.95,0.9,-2.5,-2.7
869334.2673924501,0.0,0.0,-1.6,3.2
841126.9098925792,3.3,0.2,-2.1,-2.8
861077.9549620757,-1.1,0.0,1.0,0.2
871851.82302344,0.25,1.0,-1.9,1.3
843415.9376444756,0.6,0.6,-1.2,0.0
868179.8768818425,-0.25,-1.9,1.1,2.1
837370.3095730756,1.8,-1.0,-0.9,0.2
860248.7954803384,1.15,2.4,-2.2,-2.7
835609.7246663701,2.05,-1.1,-0.8,-0.3
856317.7479404694,0.75,-0.2,-1.4,1.7
836216.7908936357,2.85,-1.3,-0.9,-1.3
873554.5346844213,1.75,-0.1,-2.7,2.1
878852.2798049808,3.35,-3.1,0.2,-0.9
874648.4370836449,-0.75,0.5,-0.9,2.3
837105.7530240552,1.4,0.8,-1.4,-1.6
849489.0428654278,1.25,0.4,-1.7,0.1
878570.2983043849,-0.7,2.4,-1.2,-1.0
903895.0141866878,-2.7,1.8,0.2,1.4
892872.452150034,-1.9,1.5,1.4,-2.0
935499.0678660135,-1.7,2.3,-2.2,3.2
914838.9952059692,-3.25,2.0,1.4,-0.3
859338.7907043323,3.4,-2.5,-0.9,0.0
869071.6704926972,-0.65,1.5,-0.8,-0.1
853395.912394645,0.6,-0.1,0.6,-2.2
849255.5778306461,1.85,-0.6,-1.7,0.9
877098.1170475206,-1.65,0.5,0.1,2.1
856569.9396492604,-0.05,1.4,-1.0,-0.7
850731.3166010585,0.45,0.2,-1.2,1.1
873058.8037911267,-1.4,0.1,1.4,-0.2
862476.1962538678,-0.05,-0.9,1.3,-0.7
894857.6785234867,-2.6,1.5,1.3,-0.4
866565.0084225656,2.15,-2.0,0.6,-1.5
908485.6641512971,-2.15,1.4,2.0,-2.5
869731.3232247662,-1.45,0.1,1.2,0.3
880343.9658841359,-0.45,1.5,-1.5,0.9
855247.0391537609,-1.2,0.3,0.6,0.6
849966.1082337989,1.4,-1.3,0.3,-0.8
867886.0738047466,-1.35,0.0,1.2,0.3
859837.3431548028,-0.15,-1.4,1.2,0.7
863271.4892775236,-0.65,0.4,1.0,-1.5
839702.6989145766,1.35,0.0,-0.4,-1.9
924796.3615322585,-3.35,1.7,2.2,-1.1
832751.8974496463,2.6,-0.8,-1.3,-1.0
912853.2556294713,-1.05,3.5,-2.1,-0.7
854450.6288401999,-0.5,-0.7,0.1,2.2
914784.2902766409,-2.7,1.1,2.3,-1.4
836390.0985779449,1.7,0.0,-0.9,-1.6
832902.7926382856,1.1,0.4,-1.0,-1.0
829847.8072603813,0.95,-0.2,-0.5,-0.5
836963.7239968308,0.45,-0.3,-0.4,0.5
842901.412071629,0.75,-0.8,0.2,-0.3
848692.820132624,-0.75,-0.1,0.5,0.7
851436.5840042037,2.35,-0.5,-2.0,0.3
853320.9423172239,0.85,-0.2,0.6,-2.5
873906.0546151703,1.75,-1.9,1.1,-1.9
924641.101415678,-2.85,2.1,2.1,-2.7
832725.9833795876,1.8,0.0,-1.2,-1.2
921784.6474226681,-2.1,3.3,-1.2,0.0
844771.4860797926,2.75,-0.4,-2.0,-0.7
836603.9780137175,1.6,0.0,-1.2,-0.8
879409.7406425666,3.4,-3.1,0.2,-1.0
846617.0192738449,1.3,-1.1,0.1,-0.6
831105.0792104473,2.6,-0.7,-1.2,-1.4
863070.0796110211,1.05,2.5,-2.2,-2.7
849763.6531270217,1.05,0.0,-1.4,0.7
842081.2615468522,2.45,1.3,-2.4,-2.7
856258.8765848292,0.05,1.4,-1.1,-0.7
837448.4320133333,1.45,-0.1,-1.1,-0.5
901295.5153502456,-1.45,1.9,-1.2,1.5
905024.9021280583,-2.1,1.9,-0.5,1.4
852491.642469755,-0.55,-0.6,1.1,0.1
866864.6924660433,0.35,-2.0,0.6,2.1
856495.4921106731,0.25,1.4,-1.3,-0.7
847749.1333822906,-0.55,0.2,0.5,-0.3
902516.6681909624,-2.95,1.9,0.8,0.5
856225.0499111415,1.75,-0.6,-1.9,1.5
936142.0444303646,-2.7,2.8,-1.0,1.8
852211.0458361012,1.75,1.2,-2.5,-0.9
883275.0782828508,-1.15,1.5,-0.8,0.9
865889.8446453069,-1.4,-0.2,1.2,0.8
866031.6208956828,1.9,-0.4,-2.4,1.8
849843.1860390254,-0.7,0.3,0.5,-0.2
908980.6063912299,-2.7,2.5,0.4,-0.4
839310.0485720703,1.3,0.6,-1.0,-1.8
844158.1236929663,0.0,-0.2,-0.5,1.4
911345.5470115327,-1.0,3.5,-2.1,-0.8
842770.1582572209,1.5,-0.7,-0.1,-1.4
840705.0569620415,1.5,-0.9,-0.9,0.6
844252.3588235367,2.55,-0.2,-2.0,-0.7
842915.0056010201,0.75,0.3,0.0,-2.1
838712.7137871875,0.05,-0.5,0.3,0.3
831505.0821386424,1.8,-0.3,-1.0,-1.0
844001.259824765,1.4,0.7,-1.8,-0.6
836876.1969912181,0.9,-0.7,-0.1,-0.2
852758.767323904,3.45,-0.4,-2.7,-0.7
843340.9843185795,1.55,-0.7,-0.1,-1.5
830147.6486784958,2.75,-0.8,-1.3,-1.3
830089.6069124142,0.85,-0.3,-0.4,-0.3
834277.5652000123,2.0,-0.6,-1.1,-0.6
833999.8282652287,0.4,-0.1,0.0,-0.6
831637.6610457354,1.0,-0.5,-0.4,-0.2
848974.8460585453,2.25,-0.7,-1.8,0.5
848389.5372245131,3.15,-1.3,-2.0,0.3
842999.1907576415,1.8,-1.4,-0.4,0.0
830661.2942494685,1.9,0.0,-1.3,-1.2
838035.1837324719,1.0,-0.8,-0.1,-0.2
862054.8228422164,-0.55,0.9,0.6,-1.9
851596.1038429254,0.65,0.0,0.6,-2.5
837366.7392756676,1.6,0.0,-0.7,-1.8
870287.7303462739,0.3,2.1,-1.9,-1.0
884432.7076024753,-2.25,1.4,0.5,0.7
837169.2565213032,2.2,0.6,-1.7,-2.2
874792.3300977363,-2.25,1.0,0.9,0.7
920871.5238019346,-2.65,1.9,2.1,-2.7
832946.8508593098,0.2,0.1,-0.3,0.0
860012.8590945301,-0.35,1.3,-0.8,-0.3
895909.8277111219,-1.7,1.9,-0.6,0.8
846427.4161004935,1.75,-0.4,-1.6,0.5
838874.8643855097,3.15,0.0,-2.2,-1.9
831884.6404066837,2.65,-0.8,-1.3,-1.1
885447.5017978791,-0.9,2.3,-1.2,-0.4
831724.9717239236,1.8,-0.4,-0.9,-1.0
868009.9503426945,2.6,-2.5,0.3,-0.8
876602.3966583714,-1.55,1.1,0.0,0.9
858196.3491664722,-0.45,1.0,-0.6,0.1
883970.1120871576,-1.25,1.5,-0.7,0.9
871902.8285508237,0.25,1.5,-1.9,0.3
834639.8365596072,0.45,-0.4,0.0,-0.1
851216.2749947917,0.95,-1.1,0.4,-0.5
835744.0981087853,0.7,-0.3,-0.5,0.2
831502.259777661,2.0,-0.9,-0.9,-0.4
833577.1817756596,1.95,-0.7,-1.0,-0.5
854470.6165199658,2.4,0.3,-2.5,-0.4
836106.5359693851,0.85,0.5,-1.0,-0.7
833117.6256326219,2.45,-0.4,-1.2,-1.7
850702.955462413,0.85,1.1,-1.7,-0.5
845339.9648610072,1.3,0.7,-1.7,-0.6
836879.5342100007,3.1,-1.5,-1.2,-0.8
833980.07366202,0.85,-0.4,-0.5,0.1
839486.1207667149,1.2,0.6,-0.9,-1.8
857926.8196266767,-0.85,0.9,0.1,-0.3
837708.0943457189,1.9,-0.9,-0.4,-1.2
844273.8952791392,0.4,0.6,-1.0,0.0
850155.2205137899,0.25,1.4,-1.1,-1.1
855022.1420303328,1.3,1.5,-2.4,-0.8
838777.7381460376,-0.2,0.3,0.0,-0.2
833076.9394843879,1.95,0.2,-1.5,-1.3
842570.0889922528,2.65,-1.7,-0.6,-0.7
833614.0169219973,1.85,-0.7,-0.9,-0.5
833930.3968903113,0.4,-0.3,0.0,-0.2
851478.5768609362,2.2,-0.7,-0.1,-2.8
831909.1945026864,1.6,-0.1,-1.0,-1.0
842843.3747181509,1.4,-0.7,-0.1,-1.2
847606.9894132005,2.15,-0.7,-1.7,0.5
832714.4859845239,1.3,-0.1,-0.7,-1.0
844398.7939463261,3.0,-1.8,-1.0,-0.4
845304.0785298692,2.6,-0.7,-1.8,-0.2
835500.9570388192,0.3,-0.2,-0.3,0.4
846835.865377421,1.6,-0.5,-1.4,0.6
842688.0311951443,1.45,0.6,-1.7,-0.7
841890.8185128785,2.85,0.1,-2.2,-1.5
841121.4125198572,1.0,0.0,0.0,-2.0
848854.7859773777,3.1,-1.3,-2.0,0.4
840146.9071899062,1.3,0.0,-0.1,-2.4
848948.0363270259,2.3,-1.8,-0.2,-0.6
856340.3600010324,0.75,2.1,-1.9,-1.9
896129.7902367419,-2.1,1.9,0.7,-1.0
864752.4395294155,-0.25,1.1,0.4,-2.5
831696.5969640823,1.6,-0.2,-0.9,-1.0
836192.7951143469,0.55,0.2,-0.2,-1.1
854773.4669809646,-0.25,1.0,-0.7,-0.1
866514.1549393176,-1.75,0.9,0.6,0.5
886302.5126003502,-1.15,2.0,0.1,-1.9
832969.4914859455,0.6,0.6,-0.8,-0.8
861514.2434851765,-0.4,1.3,-0.8,-0.2
843065.8782806062,-0.6,0.3,0.2,0.2
841394.8995359603,2.15,-0.2,-1.7,-0.5
835382.6979372969,0.8,0.6,-1.0,-0.8
838749.5839313434,0.95,0.6,-1.2,-0.7
840220.5705852313,2.45,-1.5,-0.6,-0.7
831647.7570130446,1.0,0.1,-0.7,-0.8
829466.3851293123,1.2,-0.5,-0.5,-0.4
852744.4357906145,2.3,0.3,-2.4,-0.4
837818.6934924053,2.45,-0.8,-1.4,-0.5
841835.4166898411,1.6,-0.2,-1.3,-0.2
846750.318423667,0.15,1.1,-0.8,-0.9
840968.418441276,0.85,0.1,0.0,-1.9
834554.857364209,1.55,-0.6,-0.8,-0.3
858103.3821346571,-0.9,0.9,0.1,-0.2
836097.04523109,0.1,-0.1,0.2,-0.4
831063.8813646693,2.15,0.1,-1.5,-1.5
853973.7254298889,0.4,1.4,-0.9,-1.8
848987.2710606032,1.65,0.7,-2.1,-0.5
842482.3181700674,0.8,0.7,-1.3,-0.4
851374.9555542101,-0.1,0.9,-0.2,-1.2
846948.902632738,0.4,1.0,-1.1,-0.6
834226.5594732463,0.3,0.1,-0.4,0.0
837616.2244086838,0.7,0.5,-1.0,-0.4
839032.7158878911,0.15,0.4,-0.5,-0.1
840243.7346099939,1.9,-0.6,-0.3,-2.0
862285.6645061471,-0.15,1.4,-1.1,-0.3
841373.7164470281,1.15,0.4,-1.3,-0.5
854671.034763536,-0.4,1.2,-0.5,-0.6
841304.0395440648,0.4,0.5,-0.9,0.0
830697.1528194796,1.3,-0.1,-0.8,-0.8
836336.5541432234,2.3,-1.3,-0.7,-0.6
833842.8389760798,0.7,0.6,-0.9,-0.8
850958.5574521502,0.85,1.4,-1.7,-1.1
837880.9441991776,1.7,0.6,-1.7,-1.2
834618.6260963165,1.35,-0.6,-0.7,-0.1
838460.734763954,1.1,-0.6,-0.7,0.4
847800.6421581674,2.75,-1.8,-1.0,0.1
841387.8567485751,1.55,-0.5,-1.1,0.1
837177.9347989616,1.4,0.6,-1.4,-1.2
834387.628481629,1.8,-0.7,-0.9,-0.4
836342.5590263619,2.1,-0.4,-1.4,-0.6
847513.5265451221,0.25,1.0,-0.6,-1.3
852878.9436815152,2.1,-0.7,0.0,-2.8
835349.5409498252,1.8,-0.9,-0.8,-0.2
924697.5042939583,-2.4,3.3,-0.9,0.0
832073.2760529764,1.5,-0.1,-0.9,-1.0
837170.4377738117,2.5,-0.8,-1.4,-0.6
845029.294547591,1.95,-1.3,-0.2,-0.9
856094.993585646,2.5,0.3,-2.6,-0.4
849363.4423969568,2.7,-1.0,-1.9,0.4
830144.7498883717,0.05,0.1,-0.1,-0.1
839728.5688421581,1.8,-0.1,-1.5,-0.4
830694.9269771571,2.05,-0.9,-0.9,-0.5
836843.452026985,2.0,-0.4,-1.3,-0.6
838380.6347740123,0.8,0.9,-1.0,-1.4
832443.8787753367,1.75,-0.3,-0.9,-1.1
852567.3913445657,2.4,0.2,-2.4,-0.4
832857.6717694814,1.1,0.0,-0.8,-0.6
836062.5018304565,1.2,0.1,-0.6,-1.4
842426.0696286195,0.9,0.6,-1.3,-0.4
849118.1562652185,2.65,0.2,-2.4,-0.9
838483.2817605482,1.75,-0.5,-1.1,-0.3
837855.7958076273,0.0,-0.1,0.3,-0.4
834561.6788442339,1.7,0.3,-1.4,-1.2
836671.4458693035,1.15,0.1,-1.0,-0.5
845566.2412585848,0.8,0.6,0.0,-2.8
842538.2944034133,1.75,0.4,-1.8,-0.7
839014.0548341504,1.85,-0.5,-1.2,-0.3
838241.0465348947,0.65,0.1,0.0,-1.5
835446.6396648681,0.4,0.3,-0.6,-0.2
833483.4514811105,0.9,0.5,-0.9,-1.0
837463.41379463,1.45,0.1,-1.2,-0.7
832794.5657530508,0.8,-0.2,-0.5,-0.2
841458.2253837519,2.2,0.4,-2.0,-1.2
830865.1287846365,2.25,0.0,-1.5,-1.5
835151.193776903,0.9,0.3,-0.9,-0.6
836875.9460198011,1.4,0.0,-1.1,-0.6
866478.9976286244,2.95,0.7,-3.5,-0.3
836450.9585201946,0.75,0.5,-0.6,-1.3
839542.7475612164,0.55,0.9,-1.0,-0.9
838665.7725605444,0.6,0.6,-1.0,-0.4
834342.9587211282,1.2,0.0,-0.9,-0.6
833915.352448493,0.95,0.7,-1.1,-1.1
841541.9073208108,3.4,-1.8,-1.0,-1.2
842065.365903163,2.4,-1.6,-0.6,-0.4
830841.5190052254,1.85,-0.5,-0.9,-0.9
833640.1885529561,1.15,-0.1,-0.8,-0.5
840915.5831591325,1.0,0.4,-1.2,-0.4
840965.3053680708,0.8,0.2,-1.0,0.0
840687.1333741985,1.6,-0.5,-1.1,0.0
840588.4275216055,1.2,1.0,-1.6,-1.2
830413.9322011439,1.6,-0.5,-0.7,-0.8
841364.6156394704,1.05,0.5,-1.3,-0.5
835085.8417329488,1.75,-0.1,-1.2,-0.9
832948.7957451708,0.8,-0.1,-0.3,-0.8
840578.5521621368,2.95,-1.3,-0.7,-1.9
838547.4521626834,1.7,-0.7,-1.0,0.0
831501.9727206631,2.1,-0.8,-0.7,-1.2
833847.6552383422,1.5,-0.1,-1.0,-0.8
840253.6208197938,1.95,0.1,-1.7,-0.7
861972.9305072704,0.05,1.6,-1.3,-0.7
839445.0833600388,0.5,0.2,0.1,-1.6
838304.9429057883,1.0,0.4,-0.6,-1.6
838349.204285493,0.85,0.9,-1.0,-1.5
845953.4889182091,1.7,0.4,-1.9,-0.4
837955.0209390202,1.6,-0.1,-1.2,-0.6
835669.8346801619,0.95,0.0,-0.8,-0.3
833917.5979556439,1.65,-0.1,-1.1,-0.9
833393.7742171206,1.8,0.1,-1.3,-1.2
830813.8946450786,2.2,-0.5,-1.0,-1.4
832938.2645585354,1.1,0.0,-0.6,-1.0
829831.3958645201,1.35,-0.5,-0.6,-0.5
833081.3293527494,2.0,-0.5,-1.1,-0.8
837122.5697452103,1.3,0.1,-1.1,-0.6
837843.4647512165,1.7,-0.4,-1.1,-0.4
841754.2314817968,2.05,0.1,-1.8,-0.7
838617.0982317642,0.75,0.4,-1.0,-0.3
833721.2447764514,1.4,0.0,-1.0,-0.8
833713.6722624891,0.5,0.1,-0.5,-0.2
834521.1909279294,1.45,0.2,-1.0,-1.3
838195.0531249479,1.25,0.3,-1.2,-0.7
848189.3357737052,1.95,0.4,-2.1,-0.5
842739.9445334191,1.4,0.2,-1.4,-0.4
842924.3754225745,2.35,0.1,-2.0,-0.9
830941.3694796254,1.9,-0.5,-0.9,-1.0
833668.6081219636,1.75,0.0,-1.2,-1.1
847261.0923448291,2.25,0.1,-2.1,-0.5
846430.477313173,0.85,0.6,0.0,-2.9
836082.2768724463,1.85,-0.1,-1.4,-0.7
836999.7745973559,1.15,0.5,-1.2,-0.9
835994.171864577,1.65,0.1,-1.0,-1.5
837786.7523327318,1.55,0.1,-0.8,-1.7
836751.9801412703,2.0,-0.1,-1.5,-0.8
835371.9405933792,0.8,0.4,-0.9,-0.6
836635.5196583816,1.0,0.5,-1.1,-0.8
836086.0856359923,1.45,0.0,-1.1,-0.7
836823.9918950594,1.25,0.4,-1.2,-0.9
835461.6757712511,1.9,-0.7,-0.5,-1.4
831761.1478028649,1.8,-0.5,-0.9,-0.8
837646.2726826821,1.35,0.0,-1.1,-0.5
832648.3372005529,1.65,-0.2,-0.9,-1.1
837501.3963271877,0.95,0.5,-1.1,-0.7
836752.7520494263,1.5,-0.1,-1.1,-0.6
837277.4653365182,0.85,0.0,-0.8,-0.1
834436.056256256,2.25,-1.1,-0.9,-0.5
844670.09754381,0.75,0.6,0.0,-2.7
834407.5837447961,2.15,-0.1,-1.5,-1.1
845672.2065135321,0.15,0.6,0.0,-1.5
831595.1051460248,1.25,-0.1,-0.8,-0.7
837453.954283325,1.95,-0.1,-1.5,-0.7
