E_Use,Y1,Y2,Y3,Y4
903272.3673285459,-3.2,0.5,1.3,2.7
877881.0369981551,-2.4,0.7,1.1,1.1
843046.8401005941,1.9,-1.2,-1.1,0.8
904061.3605732205,1.6,-2.3,2.2,-3.0
918529.9157706725,-2.5,1.4,2.3,-2.4
878944.62863224,-2.1,0.1,1.0,2.0
857282.5633169529,-0.4,0.7,0.7,-2.0
880701.7505747973,-1.0,-0.2,1.9,-1.5
839339.4270346339,0.5,0.4,-0.2,-1.5
864006.3534507941,2.2,-1.1,0.4,-2.9
867350.9495238778,-0.4,-1.5,1.6,0.6
882414.7653665489,-1.1,-2.3,2.0,2.8
870805.4914184576,1.2,-2.5,1.0,0.6
857783.0015956822,2.8,-1.9,-1.8,1.8
930323.755780404,-2.4,1.5,2.6,-3.5
922615.9891433507,-2.0,3.1,-1.3,0.3
888023.346338536,0.5,1.5,-2.8,1.6
865109.6284319006,1.7,-1.4,-1.8,3.0
848104.2794437561,2.0,1.8,-2.0,-3.5
859559.1929031571,3.4,-2.4,-1.2,0.5
906223.5628089379,-1.9,0.9,2.3,-2.5
893804.5831968363,-1.3,-2.9,2.8,2.8
865688.391421452,-1.0,-1.0,0.4,3.2
918709.5452445172,0.0,3.3,-3.4,0.2
860270.2335076504,-1.0,-1.0,1.0,1.9
918701.1217448659,2.0,-2.9,2.5,-3.2
857898.0819716109,2.3,-1.9,-1.2,1.7
856001.2690209787,2.3,1.2,-2.9,-1.2
841397.3513414622,2.3,1.2,-2.3,-2.5
876474.0702675163,-0.2,-1.4,1.9,-0.6
903608.6661703688,0.9,-2.4,2.5,-2.0
868136.0232489702,1.7,3.0,-3.0,-3.4
845126.907321305,2.8,-0.7,-1.9,-0.5
917966.4590486111,-0.7,-3.4,3.4,1.4
858919.6235010738,2.4,-1.1,0.1,-2.8
845800.0724622984,2.2,-1.2,-0.2,-1.6
905132.2354539013,-1.6,0.3,2.6,-2.6
898908.41359738,-2.4,0.7,0.0,3.4
833671.3149527961,1.6,-0.6,-0.8,-0.3
850023.2520313356,0.8,-0.8,-0.9,1.8
852123.1443069067,0.0,1.1,-0.5,-1.2
899380.4038704005,0.8,-1.8,2.5,-2.9
935565.9288099612,-2.2,3.1,-1.6,1.4
948409.4827764392,-1.2,2.8,-3.2,3.3
841679.3111241697,1.7,1.8,-2.3,-2.4
867334.3924375605,3.3,-2.4,-1.8,1.8
913341.1405252463,2.2,-2.9,2.2,-3.0
936080.1030677697,-3.4,0.3,3.4,-0.6
836230.023248503,1.1,-0.1,-0.2,-1.5
928377.5500863418,-3.2,2.9,-0.1,0.7
856655.9490083164,1.2,0.1,-1.9,1.2
893769.1851715476,-1.0,1.3,-1.4,2.2
909765.8685736171,1.5,-2.4,2.5,-3.1
949794.029437074,-2.4,3.0,-1.9,2.6
859908.3407409792,2.1,0.6,-2.7,0.1
834235.8416693113,0.3,0.4,-0.5,-0.3
911688.3032971051,-3.1,-1.1,3.2,2.0
870984.4909226471,0.0,-1.4,1.6,-0.4
881079.3288258081,0.0,0.3,-2.0,3.4
878138.5384792942,-0.6,2.0,-0.4,-2.0
837551.3173199929,3.3,-1.1,-1.0,-2.3
850180.1560499712,2.4,-1.8,-0.9,0.6
871986.4403646897,1.2,3.0,-2.5,-3.3
917989.421550441,-0.4,-3.2,3.4,0.4
910273.7097984902,-0.5,2.6,-2.6,0.9
895808.1541526493,-3.1,1.2,1.4,1.0
895493.5781868732,-0.8,2.3,0.2,-3.4
844631.6252283826,1.9,1.3,-1.7,-3.0
832167.766232961,2.0,0.0,-1.4,-1.2
868873.8210324659,0.4,-1.9,1.4,0.2
873868.136011579,-2.0,0.1,1.4,0.9
864499.3991342899,1.8,-2.5,0.5,0.4
914916.7570570143,-3.4,1.9,1.4,0.1
886695.4705042726,-2.6,0.7,1.4,1.0
858727.251257063,2.5,-2.0,0.1,-1.2
907929.5812841312,-2.6,1.4,-0.1,2.6
868677.9245399467,-0.7,-0.9,1.9,-0.5
922125.8804827249,-2.4,3.4,-0.8,-0.3
851703.4494582441,2.8,-1.7,-0.3,-1.7
869876.2805504389,1.9,-0.5,-2.5,2.2
890240.8510749885,-0.6,0.7,-1.7,3.3
892700.924160464,-3.0,1.3,1.1,1.2
842659.9522422457,0.7,1.0,-0.9,-1.6
843674.816355803,2.7,-1.8,-0.6,-0.6
864518.0737481456,-0.6,-0.8,1.6,-0.4
886445.3873974928,-0.2,-1.6,2.4,-1.1
871846.4775914404,-0.6,-1.6,0.7,3.0
865699.2718636505,2.7,0.6,-3.2,-0.1
886655.0408490845,0.0,-1.4,2.2,-1.7
866713.7341673699,-1.1,-1.1,0.7,3.0
896921.0896226731,-1.5,-2.9,2.8,3.3
840200.89573358,1.3,-0.8,-0.8,0.7
885079.5881199121,-0.8,2.1,-0.1,-2.4
876054.6940169027,1.3,2.3,-3.1,-1.0
907070.3531682495,-2.8,1.8,1.5,-1.0
860976.0308429004,1.5,2.4,-2.2,-3.4
908590.1562560289,-1.0,3.5,-2.0,-1.0
871035.904230804,-0.8,1.5,-0.7,0.0
930229.9191424057,2.7,-3.5,2.5,-3.3
870290.4849103696,-1.5,-0.5,1.0,2.0
885786.9260961538,0.5,3.4,-2.2,-3.3
856323.9894336304,0.8,1.2,-0.4,-3.3
849889.3670872459,1.8,-0.5,0.1,-2.7
863021.3153456838,1.0,-1.3,1.0,-1.4
910079.5322358907,-1.4,1.9,-1.6,2.3
839757.525391094,3.3,0.1,-2.0,-2.7
879623.0745733826,-1.4,1.6,0.3,-1.0
877640.0184269109,0.9,2.9,-2.8,-2.1
903571.2114809959,-3.1,-1.2,2.8,3.1
836710.3851927355,0.5,0.4,-0.8,-0.2
889552.5091187448,-1.0,2.2,-0.1,-2.3
851623.715571588,0.5,0.2,0.7,-2.7
868636.8557444246,-1.3,-0.5,1.5,0.6
905888.7703399356,-2.6,-1.7,3.4,1.8
905978.4699709672,-3.3,1.7,1.2,0.8
830812.4465422971,0.9,-0.2,-0.5,-0.4
841869.3685842109,1.4,1.1,-1.2,-2.6
911563.6886795205,-0.3,-2.6,3.3,-0.8
856039.542567902,1.2,-0.8,-1.4,2.0
857812.8414183842,0.1,1.0,0.2,-2.5
908797.3993879978,-2.7,1.3,2.0,-1.2
871945.8556109399,1.5,1.7,-3.2,0.0
908072.21859281,-0.9,-2.7,3.4,0.5
936071.687059946,-3.3,2.0,2.4,-2.3
966535.9657663193,-3.0,3.5,-1.8,2.6
853792.3624900783,2.1,1.6,-2.9,-1.5
897598.1612301754,-0.9,1.4,-1.7,2.4
868117.3046102552,-0.6,1.6,-0.4,-1.2
897829.4102158153,-1.2,2.7,-0.4,-2.2
905998.5846612109,0.5,3.0,-3.4,-0.2
910840.9481217605,2.0,-3.1,2.2,-2.1
889846.1164113021,-1.6,0.3,2.0,-1.4
875362.9470490733,-0.1,0.2,-1.7,3.2
900267.0837489467,-2.8,-1.8,3.1,2.9
875975.9314912026,-0.6,1.6,0.2,-2.4
890391.7066436957,0.4,3.4,-2.8,-2.0
881096.9127308916,-0.1,2.5,-1.0,-2.8
941710.9639075166,-3.5,2.5,2.1,-2.3
933419.4571956812,-1.9,2.5,-1.9,2.5
850784.835510684,1.2,0.8,-2.0,0.0
925277.9751017013,-3.4,1.9,2.1,-1.2
896810.6199717204,-1.7,0.2,2.3,-1.5
880058.8094621645,-0.8,1.4,-1.1,1.1
887110.3697152929,1.2,0.8,-3.3,2.6
858950.3411742325,0.8,-0.8,0.9,-1.7
869891.329843675,0.4,-0.3,-1.7,3.2
832496.2623952008,1.4,-0.7,-0.5,-0.4
838790.1769293832,0.3,0.0,0.2,-1.0
874284.4986378425,1.2,-2.6,0.6,1.7
872582.6269312701,0.3,-2.1,0.4,2.9
865305.7764943123,-1.3,-0.4,1.3,0.8
884106.3075787958,-1.8,-2.2,2.5,3.0
855341.7373001265,1.4,2.3,-2.5,-2.3
852484.2592204266,1.9,-1.3,-1.5,1.9
947206.0842308521,-3.3,2.6,2.4,-3.4
903432.8615642659,-1.5,3.2,-1.1,-1.3
865139.9350296716,0.4,-2.0,0.7,1.8
873876.881952171,-1.2,-0.3,1.6,-0.3
880011.254339706,0.5,-2.0,1.9,-0.7
882762.2642611719,1.0,-2.7,0.3,2.8
886375.0092403427,1.3,1.6,-3.5,1.2
902081.1022048483,-1.6,2.5,-1.0,0.1
910329.4707375665,-3.1,1.4,0.5,2.4
900147.3502917595,1.2,-2.7,2.2,-1.4
919683.5247096336,-3.4,1.1,0.5,3.5
856249.2857754517,-0.7,-0.9,1.3,0.7
852989.9748488071,2.2,-1.5,-1.6,1.8
874501.3594706076,0.2,-1.8,1.8,-0.4
888776.2334631805,-0.3,1.0,-2.0,2.6
875873.9686701134,-2.3,0.7,1.1,1.0
895913.7909313753,-1.2,1.9,-1.3,1.2
908452.0051534777,-1.2,2.8,0.0,-3.3
924216.0719052401,-1.7,3.3,0.0,-3.3
839854.8165939111,3.1,-1.6,-1.2,-0.5
846042.6730322976,2.5,-1.5,-0.3,-1.3
909617.9917250131,-1.3,2.7,0.3,-3.5
872921.0799613113,-0.3,-0.8,1.9,-1.5
884323.0415245057,-0.4,0.9,-1.7,2.3
881202.1687122025,-1.7,-0.4,0.4,3.3
878724.1905174248,-1.6,-0.2,0.1,3.3
846613.4714657959,0.9,-0.2,-1.1,0.9
890623.6907304396,0.6,-1.9,2.2,-1.8
901160.014320287,0.3,3.3,-3.1,-0.9
880159.395010238,-0.6,-0.8,2.3,-1.7
895362.3300853,-1.2,-1.6,3.0,-0.5
892501.4346503193,-2.8,0.6,1.1,2.1
924606.6996502184,-3.1,2.7,0.8,-0.9
925742.080295464,0.7,-3.0,3.4,-2.1
908775.2652443782,1.9,-3.0,2.2,-2.1
857265.042516996,0.5,-0.4,-1.2,2.1
893955.7239646815,-0.7,2.2,0.2,-3.5
875404.7581854031,2.8,-0.1,-3.3,1.2
897021.9429061688,-0.3,2.1,-2.3,1.0
906633.2772519928,-3.2,1.2,0.8,2.3
847346.2516252082,0.4,0.3,-1.1,0.9
875307.0469806934,3.2,-2.5,-2.1,2.9
862144.7242335601,1.5,2.4,-2.8,-2.2
911062.0308548694,-0.6,-3.3,3.1,1.6
899398.5956635952,-3.0,1.6,1.0,0.7
903329.9342549318,-2.0,2.2,0.8,-2.0
877155.400544317,-1.6,-0.7,0.8,3.0
914787.9050423418,-1.8,2.5,-1.3,1.2
891951.2208964643,1.5,-3.2,0.3,2.8
926073.6300366059,-1.3,3.5,-2.3,0.2
864094.0420760831,1.5,-2.2,0.0,1.4
862666.8437040645,0.7,-2.0,1.0,0.6
879097.717292972,-0.5,0.8,-1.4,2.2
885370.3012945567,-2.2,0.1,0.4,3.3
902563.6166755311,-2.2,0.8,2.0,-1.3
848226.0674071837,1.5,-0.3,-1.6,0.8
874686.2488170958,2.9,-2.8,-0.9,1.6
907449.0179020201,0.6,-1.7,2.8,-3.4
920274.1182180905,-2.2,3.1,-1.0,0.1
856211.1829790073,-0.3,1.0,-0.7,-0.1
835746.393231758,2.0,-1.2,-0.5,-0.5
880688.265539224,-1.8,-0.5,0.7,3.1
900513.854053626,-1.7,1.2,-0.8,2.5
899157.3124148045,-2.8,0.6,0.5,3.4
943740.7003949183,-2.6,3.2,-1.4,1.5
854289.1943725588,0.8,1.9,-1.7,-1.9
908671.4722308699,-2.0,3.1,-0.6,-1.0
886403.9619094379,1.6,-3.1,1.3,0.4
893368.8996095025,-2.7,1.3,1.4,0.0
850468.5326644407,2.1,1.2,-2.6,-1.3
877676.8258603044,1.1,-2.6,1.3,0.4
868905.7027945329,0.9,2.8,-2.5,-2.3
852695.6985970914,-0.7,-0.6,0.4,1.8
875009.2298357537,0.8,-2.6,1.0,1.6
864111.6621234041,-0.5,-1.5,1.0,1.9
886689.7406079053,0.6,3.5,-2.5,-3.2
898625.500236658,-0.6,0.8,-2.0,3.5
895585.2942274312,-1.7,-2.3,3.1,1.7
852408.5717735658,1.6,1.7,-2.6,-1.3
869806.9412024996,1.2,2.2,-2.8,-1.2
893129.0003585651,-2.3,-0.5,2.4,0.7
872019.2766409651,3.1,-2.8,-0.9,1.2
943687.2438910158,-3.3,3.1,1.3,-2.2
865419.8168719481,1.3,-1.0,-1.8,3.1
908880.4791557244,-3.3,-1.3,3.1,3.0
873000.3887809204,-0.4,1.6,-0.1,-2.3
868151.0005309266,1.0,-0.9,-1.7,3.1
915358.0472703812,-2.1,0.8,2.6,-2.6
866433.1452132581,2.8,-0.5,-2.8,0.9
912384.350027628,-1.4,1.9,-1.7,2.4
893857.0960029417,-2.6,-1.7,2.8,3.0
843571.3011877402,3.3,0.8,-2.8,-2.5
879924.3396877497,1.9,1.1,-3.5,1.1
850697.7358514371,3.3,0.1,-2.7,-1.4
848497.5675632454,2.3,-1.7,-0.8,0.4
883338.377026263,-0.6,2.1,0.0,-3.0
857671.2763365782,-0.1,-1.5,1.3,0.7
862611.7984134019,1.9,1.1,-2.9,-0.2
904208.4508292585,-3.0,1.3,1.7,-0.1
906603.8930013725,-3.0,-0.3,2.6,1.3
901737.0375991703,-0.4,-2.8,2.8,0.7
915187.3820240194,2.6,-3.5,1.9,-2.0
849344.5178705832,-0.5,-0.4,0.9,0.0
869335.3903576587,-1.4,-0.4,0.7,2.1
882860.6200668757,1.7,-3.1,0.6,1.6
843620.0805436074,1.3,0.0,0.1,-2.7
860082.390134464,3.2,0.0,-3.0,-0.3
836121.779937573,0.6,0.5,-0.4,-1.3
843971.215321002,0.6,0.5,0.2,-2.6
901601.9027892584,-1.7,2.0,-0.9,1.1
864633.125609739,0.0,0.3,-1.4,2.1
889254.9577811336,0.8,2.8,-3.1,-1.0
883504.8589840193,2.5,0.5,-2.9,-0.2
