E_Use,Y1,Y2,Y3,Y4
899690.4119009415,-1.6,-2.1,3.4,0.6
880013.9212052879,0.9,0.4,-2.7,2.9
892938.334427535,-2.7,1.4,0.7,1.1
887725.0479585516,-0.8,1.2,-1.4,1.9
909711.6728074821,0.8,-3.3,2.5,-0.1
889395.0961880897,0.8,-3.3,1.7,1.6
882781.3396427379,-2.1,0.1,0.5,2.9
917790.3627313481,-2.2,2.6,-0.9,0.9
945384.9790473797,-3.2,3.2,1.2,-2.5
865811.2066958802,0.1,-1.8,1.4,0.6
917605.7151756355,-2.7,2.6,0.8,-1.4
886765.6981422736,0.1,-1.2,2.2,-2.3
933701.697646291,-2.7,3.1,-0.9,1.0
902999.6648982228,-1.0,1.8,-1.8,2.0
933382.4869121807,-3.3,1.5,2.6,-1.7
873856.1253121652,-1.6,-1.5,1.5,3.2
909490.6783370237,-2.7,2.2,0.9,-0.9
855849.8758106421,-0.7,0.6,-0.2,0.6
913854.5801679017,-2.8,0.5,2.6,-0.6
906559.6251317537,-2.4,1.2,2.0,-1.6
886989.6576917606,1.7,0.1,-3.2,2.9
867755.2296516753,1.9,-2.5,0.0,1.3
900737.3098779534,-2.6,2.0,0.7,-0.3
865127.1393858559,3.3,-2.4,-1.6,1.5
918129.0619935399,-1.5,2.3,-1.8,2.0
848692.9165954094,1.4,0.0,0.2,-3.1
867644.1591111715,1.4,0.6,-2.6,1.1
870788.9546207912,-0.5,-1.4,1.7,0.3
902317.1844780329,-0.1,-1.2,2.9,-3.2
902847.2619420115,0.9,-3.5,0.9,3.5
892674.2100728505,-1.5,2.2,0.0,-1.5
936810.9071611426,-3.3,3.1,0.8,-1.3
847763.6586414644,0.5,0.7,0.1,-2.5
876858.560069151,0.6,2.0,-2.5,-0.3
868900.7996859963,-1.5,-1.2,1.9,1.5
858376.9302808569,0.0,1.4,-0.6,-1.6
888267.3269100746,0.6,1.9,-2.9,0.8
884355.5569196892,0.4,-3.0,1.7,1.9
890834.1928030485,-2.3,-1.0,2.5,1.5
867890.9893693965,-1.0,1.5,-0.3,-0.4
854761.9028115987,2.0,-2.1,0.0,0.2
854207.4908695396,2.7,-1.5,-1.9,1.5
909266.2797631833,-1.1,1.4,-1.9,3.1
854779.9100953633,1.9,-0.5,0.2,-3.1
881521.8576642829,1.4,-2.8,0.2,2.4
871706.5520828472,-0.1,0.0,1.6,-3.0
910318.190073842,-2.3,1.9,1.8,-2.7
843685.180897049,2.6,-0.2,-2.0,-0.7
859618.740043828,3.5,-2.6,-0.7,-0.3
960250.5316238387,-1.6,3.1,-3.2,3.4
858524.7368961364,-0.8,-0.8,1.4,0.4
842224.2865913501,2.9,0.8,-2.2,-2.9
863647.3499024538,1.3,2.7,-2.7,-2.6
845915.1144008734,0.3,-0.7,-0.2,1.2
892309.3726775068,1.9,-3.4,0.4,2.3
860546.8464538181,-0.8,-0.6,0.0,2.8
850495.3141498503,2.5,1.2,-2.8,-1.7
836925.9837312477,1.9,0.0,-1.5,-0.7
860067.9840216617,-0.8,-0.3,-0.3,2.8
904800.7816963044,1.4,-3.0,2.2,-1.2
921184.7410175208,-3.4,2.2,1.3,-0.3
862159.2409927137,1.8,-1.4,0.7,-2.1
882814.754414944,0.1,1.6,-2.2,1.0
845198.9495654104,2.3,-0.9,-1.6,0.4
856921.2327652054,3.3,-1.3,-0.4,-3.2
889878.6088783434,-2.7,0.6,1.6,1.0
897098.9044082449,-0.6,2.1,-2.0,0.9
866377.6427984007,1.6,1.7,-3.1,-0.4
926273.513304501,-0.1,2.3,-3.5,2.6
841250.4834443536,0.4,0.9,-0.9,-0.7
894151.5367410256,-0.1,1.5,-2.4,1.9
863169.6128207445,1.0,2.3,-2.4,-1.8
927701.8016367365,-3.0,1.1,2.7,-1.7
841544.721733796,0.4,0.8,-0.9,-0.6
859638.8580858222,-0.6,-1.5,1.4,1.4
957622.4960494286,-1.3,3.5,-3.4,2.3
907019.0762986143,0.5,-2.7,2.8,-1.1
843074.9451792679,3.2,-1.4,-0.7,-2.1
862184.2605692307,1.7,2.1,-3.0,-1.5
865251.6741322089,1.1,-2.2,0.5,1.3
870146.1029273054,1.7,2.1,-3.3,-0.9
862835.9675840598,1.6,-2.2,0.0,1.3
836843.3662671226,2.4,-0.5,-1.5,-0.7
863185.8609804322,1.7,-1.5,-1.7,3.1
931857.4269404094,-2.4,2.5,-1.2,2.1
914268.487411394,-0.8,3.2,-2.4,-0.1
883912.587555417,3.0,-1.7,-2.9,3.2
914021.8236292928,0.1,-1.9,3.3,-3.0
922963.5194738,1.7,-3.0,2.8,-2.9
934597.4538928469,-2.4,2.1,-1.3,3.2
863972.5780963459,2.0,-1.9,-1.4,2.6
864149.3050405497,0.8,0.1,-1.9,2.0
856645.1406487296,1.1,1.6,-1.0,-3.4
842505.4619805767,2.1,1.0,-1.6,-2.9
879415.0305923335,-1.3,-0.2,1.8,-0.7
911571.3785565337,-0.4,-1.9,3.4,-2.1
939551.1634576041,-2.8,2.7,-1.0,2.2
862836.2062602736,2.4,-1.0,0.2,-3.2
889939.2554534492,2.6,-3.3,-0.5,2.4
869928.7233418598,-0.8,-1.8,1.9,1.4
896161.922559473,-1.2,2.2,0.3,-2.7
876097.0394924523,-2.0,-0.9,1.8,2.1
851865.0384348044,2.6,-0.7,-0.3,-3.2
915105.1643147956,-1.3,3.3,-1.9,-0.2
874761.8839594575,-2.0,0.5,0.6,1.8
854884.7379413403,-0.2,0.2,0.8,-1.6
844589.7686952244,0.2,-0.5,-0.5,1.6
911749.899258699,-1.6,0.6,2.6,-3.3
894680.8063774518,2.4,-2.2,1.5,-3.4
834902.4771498588,1.0,0.2,-0.9,-0.6
957440.0695845425,-1.7,3.4,-3.0,2.5
831451.0742101907,3.5,-1.2,-1.4,-1.7
878340.1745111868,1.1,2.6,-3.0,-1.4
925652.960874957,-1.9,1.9,-1.6,3.2
897633.6192821029,-0.1,-2.6,2.7,0.1
855256.8578935766,0.3,0.2,-1.3,1.7
846762.63031959,1.8,0.7,-2.1,-0.7
854244.937795539,0.1,-1.1,0.9,0.3
914892.6062063228,1.9,-3.5,2.2,-1.2
897800.2968431636,0.5,-3.4,2.1,1.6
889097.9374369555,-0.8,-0.5,2.5,-2.4
916669.8053726377,-0.4,-1.5,3.5,-3.3
944311.802864659,-3.3,3.3,-0.6,1.1
856732.8153075423,1.5,-1.4,-1.4,2.6
907432.5210129758,-2.7,-0.4,2.8,0.5
916584.6205780328,-3.5,-1.1,3.2,2.7
924962.3229800288,-2.4,3.0,0.6,-2.5
900388.386144406,-2.9,0.9,0.6,2.8
889126.2655703726,0.9,-3.1,1.0,2.4
888760.398740417,-1.9,-0.6,2.3,0.4
898054.9405690762,-2.8,-1.4,2.6,3.1
838602.3226835227,1.5,0.6,-1.2,-1.8
862563.9063227947,0.2,-1.0,1.2,-0.8
856790.6113246108,3.2,-1.9,-2.0,1.4
861250.4798197924,2.1,-2.4,0.3,0.1
847505.5648262262,1.0,1.2,-0.8,-2.8
903375.4312211444,3.0,-2.7,1.5,-3.5
909153.3725321547,-0.3,2.1,-2.8,2.0
900859.367085297,1.6,-2.0,2.1,-3.4
849641.3056120012,2.2,-1.1,-0.1,-2.0
876370.1885703353,-1.0,-2.1,1.9,2.5
871227.0907544266,1.2,1.4,-2.9,0.7
914671.9236207997,-1.0,-3.2,3.4,1.5
878115.9120936422,-0.3,-1.2,2.0,-1.1
842662.4732799598,0.9,1.1,-1.2,-1.7
881368.4454026752,0.0,1.6,-2.0,0.8
917969.6732406857,-1.9,1.6,-1.3,3.1
883408.9744019469,0.8,2.1,-2.9,0.0
932372.7984992912,-1.6,2.5,-2.2,2.6
886131.289169096,-1.0,1.8,0.5,-2.6
890670.5689265111,-0.1,3.5,-2.1,-2.5
859003.8925760584,0.8,-1.2,0.9,-0.9
894879.6459667466,2.9,-3.3,1.0,-1.2
868951.1800639429,2.5,-1.5,-2.3,2.6
923267.3069043681,-1.9,2.9,-1.5,1.0
896815.0576844735,-2.8,0.7,0.6,3.0
877872.8493921128,0.6,-1.2,1.7,-2.2
892750.0056031378,-0.5,0.9,-1.9,3.0
856998.5273914223,-0.5,0.9,-0.5,0.1
867868.2481720296,-1.6,0.9,0.4,0.6
868028.364545819,3.2,-2.1,-2.3,2.5
880670.3178317726,-1.5,1.8,-0.1,-0.4
843289.6111163498,1.5,1.5,-1.6,-2.8
865445.0256182571,0.1,0.3,1.1,-3.0
913539.8593702287,-1.8,3.0,-1.2,-0.1
902364.7872750806,-1.0,-2.3,3.3,0.1
877104.6689077324,2.5,-3.0,-0.1,1.2
879827.3020360413,-0.6,0.5,1.6,-3.0
833745.3182457794,2.8,-0.1,-1.7,-1.9
886423.5557137026,1.5,-1.6,1.7,-3.1
887186.4830393641,2.3,-0.4,-3.3,2.8
893991.1032743597,-0.3,3.1,-2.2,-1.3
864464.0605476571,-0.9,1.2,-0.1,-0.5
906132.9072604582,2.2,-2.5,2.0,-3.4
887432.4694551268,-1.1,-2.5,2.0,3.2
855446.2446139861,0.7,-1.6,0.8,0.2
857300.9423609659,3.0,-2.2,-0.2,-1.1
833513.408781166,2.2,0.4,-1.7,-1.8
851785.7184350288,1.4,-1.8,0.3,0.2
879582.8496547439,3.0,-3.2,-0.3,1.1
851159.678941164,2.9,-0.9,-0.4,-3.1
865938.9059294465,0.3,-0.6,1.3,-2.0
905476.3776780005,-1.3,2.4,-1.5,0.9
868203.007965538,-0.5,1.6,-0.3,-1.6
872823.8452129877,-0.7,0.1,1.5,-1.8
854349.2000170551,1.6,-1.5,0.4,-0.9
918293.7327521193,-3.2,0.1,2.8,0.5
874610.8016041548,3.3,-2.7,-1.6,2.1
883352.8198025393,-2.2,1.4,0.4,0.7
892182.3703682655,-2.7,0.2,1.9,1.2
834244.990883211,0.7,-0.5,-0.2,0.1
857892.8141190234,3.3,0.1,-3.0,-0.7
926206.0508798176,-2.3,3.5,-1.1,-0.1
928114.9441461221,-3.3,0.7,2.9,-0.6
896754.508125958,0.8,-3.2,0.7,3.5
853420.0222516531,0.6,-0.3,0.7,-1.9
877067.6641565583,1.9,1.1,-3.4,0.7
842461.886373867,0.9,-0.1,-1.0,0.5
880132.8316138155,0.0,2.3,-2.0,-0.5
907804.8116375951,-2.3,0.0,2.6,-0.7
853466.2975549777,0.9,-1.3,0.6,-0.3
903439.0638846292,-0.6,-2.0,3.1,-1.0
880107.3250415261,1.5,1.5,-3.5,1.0
894774.6718963395,0.0,-3.0,1.3,3.5
957673.428773547,-3.1,3.1,-1.3,2.6
910891.4544423914,0.1,-2.1,3.1,-2.2
869031.7645257259,0.9,2.3,-2.5,-1.4
910801.8278312191,-2.4,-0.1,2.8,-0.6
861805.9686440792,0.5,-1.3,1.1,-0.5
908006.8891933525,0.4,-3.1,2.7,0.0
884135.9315785171,-1.3,1.8,0.2,-1.5
862195.7975518506,0.0,-0.4,-1.1,3.0
893747.8590904984,-2.4,-0.1,2.3,0.5
909479.2898547909,-2.2,1.7,-0.6,2.1
897876.0180305697,-1.2,-2.3,3.1,0.7
898316.3311216889,-3.0,1.6,1.0,0.8
856232.9477358435,2.2,-1.0,-1.9,1.5
871445.8266948257,-0.2,-1.8,1.8,0.5
856881.3850486587,0.7,-1.1,-0.9,2.7
871917.9356592206,-1.1,-1.8,1.6,2.6
896696.5216527305,-1.0,2.5,-0.2,-2.7
874939.450646635,-0.7,-0.9,2.1,-1.0
894070.5595280734,-1.6,0.4,2.1,-1.8
872696.626265845,3.2,-3.2,0.0,0.0
841246.5754748803,-0.2,0.1,-0.2,0.5
864459.2820607921,0.0,-2.0,1.3,1.4
852250.9520608317,3.2,-0.3,-2.6,-0.5
874739.9902021847,-0.2,0.4,1.4,-3.3
855982.1640771074,2.4,-0.3,-2.3,0.3
864858.2923453709,3.3,-2.8,-0.5,0.0
846569.4294404236,0.3,0.4,-1.0,0.6
898623.13557006,-1.0,3.3,-1.6,-1.3
880450.9956817613,1.5,0.8,-3.2,1.8
889133.281940148,-1.2,1.0,1.6,-2.9
924991.5170416189,-2.4,0.6,3.0,-2.5
914182.4109141433,-3.5,1.7,1.7,0.1
874205.800960051,1.8,3.0,-3.5,-2.6
871296.4250239047,-1.0,-0.3,1.6,-0.6
861147.2337327295,-0.5,-1.1,0.5,2.2
900172.1554427213,-2.7,-0.8,2.7,1.6
910577.5950664486,2.3,-3.1,2.0,-2.4
895983.5859536957,-1.9,1.8,-0.4,0.9
910354.2091311393,-0.9,-1.0,3.5,-3.2
917673.922841155,-3.5,-0.2,2.8,1.7
869305.4994000674,2.1,1.5,-3.4,-0.4
885620.2627749367,-2.3,-1.4,2.4,2.6
861914.212249632,2.6,-2.6,0.0,0.1
911924.3123329036,-2.1,1.3,2.2,-2.8
905650.7716924843,-0.5,-1.6,3.2,-2.2
897321.8216312032,0.1,3.2,-2.8,-1.0
908848.49899603,-0.8,-3.0,3.2,1.2
