E_Use,Y1,Y2,Y3,Y4
874637.5452,0.9,0.8,-2.7,2.1
879976.5036,-1.6,-1.8,2.5,1.7
849881.8399,1,0.2,0.4,-3.1
905045.0717,0,-3.3,2.6,1.4
850759.184,1.1,-0.9,-1.1,1.8
873969.0091,-0.6,0.7,-1.1,2
886043.9984,0.2,3.4,-2.5,-2.2
895786.3732,-0.5,2.8,-0.5,-3.5
935665.5113,2.4,-3.5,2.8,-3.4
867437.1867,0,-2.1,1.3,1.6
843364.88,2.6,0.5,-2.3,-1.5
874693.4234,1.7,1,-3.2,1
880997.9014,-1.4,-0.4,2,-0.4
871244.4429,1.7,-2.6,0.2,1.5
850031.3854,1,0.9,-1.8,-0.3
885399.5547,-2.3,-1.4,2.5,2.4
868542.3069,-0.8,-1.4,1.8,0.8
861089.075,0.1,-1,-0.6,3
924881.7592,-2.6,1.7,2.3,-2.9
842772.2573,1.9,-1.3,-0.2,-0.7
885188.6109,0.2,-2,2.2,-0.8
896094.6866,0.5,-2,2.5,-1.9
854215.16,1.1,-1.4,0.6,-0.6
943277.5149,-2.2,2.3,-1.9,3.5
842166.3446,3.1,-0.6,-1,-2.9
884082.2368,-2.3,-1.2,2.3,2.5
874525.9757,-1,0,-0.6,3.2
931951.138,-3.1,1.9,2.4,-2.4
854241.9904,0.1,-0.2,0.9,-1.6
889337.3253,3.2,-3.3,-1.1,2.4
915991.8019,-3.5,1,0.8,3.3
864489.2424,0.2,-0.6,-1.2,3.3
965503.8317,-3.2,3.4,-1.5,2.5
945086.2973,-2.5,2.9,-1.6,2.4
870615.6527,-0.3,1.9,-1.3,-0.6
866773.2705,-1.2,0.7,0,0.9
922779.6946,-1.8,3.2,0.3,-3.4
860104.0139,2.8,-2.4,-0.6,0.3
882644.6381,3.3,-2.9,0.5,-1.7
880282.9368,-1,2,-0.4,-1.3
906492.6719,-3.3,0.9,0.9,3
859704.5122,2.1,2.3,-3.3,-2.3
881015.116,2.2,-3.1,0.2,1.5
862154.5609,-0.3,0.9,0.6,-2.4
924114.2917,-1.6,1.8,-1.9,3.4
855396.0266,-0.1,-1.1,0.5,1.5
895534.0982,-0.6,-0.8,2.9,-2.9
874515.5496,-1.6,-1.7,1.8,2.9
909412.8657,-3.2,2,0.7,1
843911.7391,3.2,0,-2.4,-1.6
859524.8245,-1.1,-1.1,1.3,1.8
865025.8333,1,-2,1,0.1
908030.8694,-0.2,1.3,-2.8,3.4
898205.3025,-0.1,-3.4,2.3,2.5
921997.0025,-0.8,1.8,-2.7,3.4
838995.7044,0.7,-0.2,-0.7,0.4
870013.5059,-1,0.4,1.2,-1.3
885016.5671,0.9,-2.9,1.6,0.8
860199.8196,3,-2.6,-0.3,-0.2
897335.7732,-0.7,2.7,-0.3,-3.4
891680.428,-0.7,2.7,-0.8,-2.4
901898.6812,0.8,-3.4,2.1,0.9
908212.826,3.2,-3.5,1.4,-2.1
924669.3229,-2.9,-0.5,3.5,-0.3
912777.7915,-1.1,3.3,-0.5,-3.4
915502.7165,-2.3,3.1,-0.3,-1.1
862531.0097,3.5,-1,-2.8,0.7
891180.5578,-0.3,2.1,-1.2,-1.3
892488.6538,2.7,-2.5,-0.9,1.5
890698.8654,-2.5,1.6,0.7,0.3
865131.7304,0.1,1.5,-1.5,-0.2
840339.9862,-0.2,-0.4,0.3,0.6
853277.573,1.3,2.2,-2.2,-2.5
911847.9031,-2.5,1.1,-0.3,3.3
860875.3059,1.2,2.1,-2.5,-1.5
892452.8193,-1.3,1.8,-1,1
894144.3092,-0.1,1.4,-2.4,2.2
897560.3032,2.2,-2.3,1.7,-3.2
884478.5518,3.2,-2.3,0.7,-3.2
896422.6181,2.4,-3.3,1.3,-0.8
907925.5511,2.8,-2.9,1.7,-3.2
919653.7803,-1.9,0.6,2.9,-3.2
843540.7871,0,-0.3,0.6,-0.5
905271.785,-0.9,-1.5,3.3,-1.8
850300.7625,2,-0.3,-1.9,0.5
868582.3157,-1.8,-0.5,1.4,1.8
845989.5219,1.9,1.1,-2.3,-1.5
899167.3677,-2.9,0.5,0.8,3.2
861263.1599,-0.5,0.3,0.9,-1.5
925365.1959,-3.3,0.6,2.8,-0.3
886821.1466,-2.3,0,0.7,3.2
849240.9277,1.3,-0.8,-1.2,1.4
920338.6157,-2.1,3.2,0,-2.3
897806.2446,0.8,2,-3.4,1.1
875781.5637,-1.9,-1.1,2.1,1.8
899786.8169,1.3,-2.5,2.2,-2
852128.5268,0.2,0.2,0.7,-2.2
844888.6055,0,-0.4,0.6,-0.4
892731.4125,-2.6,-0.7,1.8,3
865839.6026,0.3,-0.4,-1.4,3
874607.868,0.9,2.8,-1.9,-3.5
869212.06,-0.7,-1.7,1,2.8
876734.662,1.5,2.9,-3.3,-2.3
852086.9055,0.2,0.6,0.5,-2.5
895558.1678,-0.6,-2.8,2.6,1.5
892128.3778,-2,0.2,2,-0.4
901402.1839,-1.4,-3,3.1,2.6
956594.1594,-3.4,3.1,2,-3.5
862112.4111,-0.1,1,0.5,-2.7
888392.4458,3.4,-3.2,-1.5,2.6
873162.5823,-0.3,0.1,-1.4,3.1
870141.6825,3.2,-2.4,0.2,-1.9
876324.6476,0.8,-0.8,1.5,-3
859624.8249,1.6,-1.5,-1.5,2.9
932576.8224,-2.9,1.4,2.7,-2.5
954319.9061,-3.5,2.5,2.7,-3.5
848742.7342,1.4,-1.2,-1.1,1.9
925755.7295,-1.2,2.4,-2.4,2.3
897836.5241,1.5,-3.3,1.7,0.1
897937.5441,-1.7,2.4,-0.7,0
878122.6634,1.9,-2.5,1.1,-0.9
843584.9454,2.1,-0.1,-1.8,-0.4
858735.211,-0.4,-0.5,-0.7,3.1
873144.3758,2.6,-1.8,0.7,-2.9
839907.8734,2.7,0.6,-2,-2.6
869068.0577,0.4,0.5,-2,2.3
860607.4967,-0.5,-1.6,1.3,1.7
831135.0634,1.8,0.5,-1.5,-1.5
846952.2768,2.3,1,-1.7,-3.3
901535.9732,-2.4,1.8,1.3,-1.4
890271.0964,-1.5,-1.1,2.7,-0.2
880355.8308,1.2,1.5,-3.2,1
910340.4847,-3.1,1.8,1.6,-0.6
896807.2819,-2,0.7,-0.3,3.1
870214.0007,-1.2,-0.7,1.7,0.4
866862.636,2.1,-2,-1.5,2.9
