E_Use,Y1,Y2,Y3,Y4
942534.6718679541,-0.9,3.4,-3.3,1.5
873343.1004988903,1.9,-2.7,0.8,0.1
912579.2512163238,-1.4,0.1,3.0,-3.4
929121.2638302279,-3.1,3.4,-0.3,-0.1
870024.2538436018,0.5,2.6,-1.9,-2.5
850168.8638976682,-0.5,0.7,0.1,-0.5
880821.2444335086,3.3,-1.7,-3.0,2.9
877533.6961552395,-1.0,2.0,-0.4,-1.1
911654.2815659919,-1.3,-0.4,3.2,-3.0
835622.627303194,2.0,-0.3,-1.3,-0.7
938234.2052104692,-0.7,3.0,-3.4,2.2
883701.8859690652,2.8,-3.5,0.4,0.6
945097.1578795403,-3.1,2.7,-0.9,2.5
900480.6607997811,0.6,3.3,-3.3,-1.2
877676.7828440223,2.9,-2.4,0.6,-2.2
909238.9819967131,-3.4,-0.2,2.1,2.9
953609.4354602762,-2.1,2.8,-2.4,3.4
844286.068112002,1.2,-0.9,0.1,-0.7
863731.1635586602,0.3,-1.3,-0.4,2.9
975397.9202577329,-3.4,3.2,-1.6,3.5
881070.459342119,-0.7,-1.7,2.2,0.3
850207.6255461206,1.5,-1.8,0.2,0.2
873285.6571062556,-1.5,-1.5,2.2,1.5
918087.160238882,-2.4,-0.6,3.4,-0.7
893887.5259597139,1.1,-3.4,1.2,2.3
886830.9310622829,0.2,-2.9,1.5,2.4
924070.2696616965,-2.7,0.6,2.9,-1.7
885970.231115797,-2.0,1.6,0.4,-0.1
880675.1389376272,-0.7,0.4,1.7,-2.7
886013.8416331391,-1.0,0.6,-1.1,3.0
893994.2545569661,-0.9,-3.0,2.6,2.5
875167.4025407325,2.0,-0.9,-2.5,2.8
878991.3696879969,-2.0,-0.7,1.3,2.8
862557.5786788457,0.8,-1.5,1.2,-0.9
916167.8711966203,1.1,-2.3,2.9,-3.4
833183.467533585,3.4,-0.6,-1.8,-1.9
881449.3041089026,-1.4,0.7,1.5,-1.6
944763.7462538427,-2.4,3.5,-1.7,1.2
931126.978911387,-2.9,3.5,0.0,-1.2
865562.7362171757,-1.0,-1.4,1.8,1.2
849471.6423217593,2.7,-0.1,-2.3,-0.6
860502.5406177501,2.7,-0.2,-2.7,0.5
898278.9580390861,-2.0,-1.2,3.0,0.4
886531.1157900712,-1.3,-0.6,2.3,-0.9
886394.6460140334,-0.1,3.2,-1.9,-2.4
900946.8668085658,-2.9,0.5,2.0,0.7
886772.1869395806,1.2,-1.4,1.8,-3.2
892070.3522992687,1.1,1.4,-3.5,2.0
927369.1948338123,-3.0,-0.1,3.4,-0.6
886457.4039100353,-2.3,1.2,1.3,-0.4
937443.8961679828,-3.3,2.7,1.6,-2.0
862805.0996556815,2.8,-2.6,-0.3,0.3
840311.2603449273,2.1,0.0,-0.8,-2.6
899201.7604506498,1.7,-2.1,2.0,-3.2
842158.3561251628,0.9,0.5,-0.3,-2.1
895329.172837591,-2.1,1.3,1.6,-1.6
883195.3302480673,-1.3,-2.4,2.4,2.5
869286.536441291,-0.4,2.0,-0.9,-1.4
847274.3193360249,1.9,2.2,-2.7,-2.7
877647.7072323343,-0.3,-2.3,1.9,1.3
909812.0569321407,-1.9,0.9,2.4,-2.8
920408.1404433512,-1.3,2.3,-2.1,2.2
880966.7966121109,0.7,-0.9,1.8,-3.1
868663.438771505,1.4,-0.8,1.0,-3.1
873819.8924555093,0.5,3.0,-2.2,-2.5
894755.7557594957,-1.6,-2.6,3.0,2.4
925590.4185030048,-3.2,2.3,1.6,-1.4
849924.6685474606,0.9,-1.0,-0.6,1.5
886465.796430078,-1.1,1.1,-1.0,1.9
877883.3217808822,-0.1,0.0,1.8,-3.4
871577.5074076877,2.7,-2.4,-1.5,2.5
889073.3416723664,1.2,-3.3,1.5,1.2
876649.1013043609,1.0,0.1,-2.5,2.9
902075.7089249764,0.0,-3.3,1.5,3.5
852135.827496066,1.1,-0.8,-1.2,1.9
837872.3314209447,1.2,0.1,-0.4,-1.7
859139.5723818622,0.3,0.8,-1.5,0.7
843229.0843009637,1.7,0.4,-0.6,-2.9
870687.6994101926,-0.7,0.6,-0.8,1.9
836599.6378924428,0.0,0.2,0.1,-0.6
836807.7911665913,0.4,-0.4,-0.2,0.5
931741.8239507222,-3.4,1.7,2.4,-1.5
959792.3407311754,-3.3,3.3,-1.2,2.4
903033.346063693,-1.6,-0.5,2.9,-1.6
842087.9242525729,2.9,-1.4,-1.6,0.3
867606.356957432,1.7,0.9,-2.9,0.7
860688.5818603504,1.3,1.5,-2.6,-0.4
894975.8502471407,2.3,-3.1,1.4,-1.1
915571.2692299623,-2.4,3.0,0.0,-1.3
868633.7303220725,-0.7,1.3,0.2,-1.6
887668.8999619748,-0.7,1.8,-1.5,0.8
843003.3881412107,0.9,-0.9,-0.2,0.4
841814.8448865134,1.3,-0.4,-0.1,-1.6
929220.9460525912,0.9,-2.6,3.4,-3.4
864897.4088595082,-0.2,-1.2,0.0,2.7
847985.7884491226,0.2,-1.0,0.6,0.5
883159.5992387532,2.1,-2.9,1.0,-0.4
889479.6948833481,-2.6,1.5,0.7,0.8
883868.3598260165,-0.1,-2.2,2.2,0.2
922065.2917684857,-3.1,1.5,0.0,3.2
859871.2647564594,3.2,-0.7,-2.7,0.5
896844.4235302332,-1.7,-0.6,2.6,-0.7
860683.4571953675,0.0,1.4,-1.2,-0.4
902476.7892499852,-3.1,1.0,1.7,0.7
920714.722168182,-2.7,2.3,1.5,-2.2
892814.2427457278,-3.0,0.4,1.7,1.8
849654.4420018443,-0.5,-0.6,0.3,1.7
842217.2988698812,1.4,-0.6,-1.0,0.4
857528.2615682393,-0.7,0.1,0.9,-0.6
856299.9449878664,1.1,2.1,-1.9,-2.6
903879.1233227168,0.1,-1.4,2.9,-3.2
911247.0713627374,-1.4,-0.9,3.4,-2.3
882559.1494748356,1.4,-2.8,0.1,2.5
865298.7807179053,0.5,-1.7,-0.1,2.6
884086.6575301162,1.9,-3.3,0.8,1.2
931926.3506414113,-0.6,3.3,-3.3,1.3
876480.8639055326,-0.6,1.9,-1.2,-0.3
875569.799543779,-1.3,0.2,-0.3,2.8
894645.7196758088,-2.0,1.3,-0.2,1.7
890724.5292785771,-1.0,-2.4,2.7,1.4
869816.1852059242,2.5,-2.6,-0.6,1.4
843323.2388858108,-0.3,-0.4,0.6,0.1
877587.9717590213,1.4,-2.1,1.4,-1.3
874228.5276875544,2.9,-3.1,0.0,0.4
861552.4579950186,1.8,-0.4,-2.2,1.7
896942.6978052824,-2.8,0.9,0.6,2.6
841905.4017859097,2.4,1.7,-2.7,-2.7
901374.4602432078,-0.6,-2.9,2.9,1.3
880399.3825143942,3.4,-3.1,0.3,-1.1
873381.2207698363,-0.2,1.3,-1.5,0.8
892519.303159714,-2.6,-0.2,1.3,2.9
935955.5559243929,-2.8,1.2,3.0,-2.8
842929.0695238187,2.3,0.5,-1.4,-2.9
864585.6061079056,2.1,1.2,-3.1,-0.4
916201.79085682,-3.4,2.2,0.7,1.0
860447.1866436686,2.3,-0.9,-2.2,1.6
864020.5926206583,1.1,0.2,-2.2,1.8
909945.8091267911,-2.1,2.3,-0.7,1.0
845739.2322185071,0.1,0.3,0.4,-1.7
874321.1140059474,1.4,-2.1,1.2,-1.0
857786.0375866455,-1.0,-0.9,1.4,1.1
861118.7550421502,1.7,-1.8,0.6,-1.0
959249.407534578,-2.6,3.4,-2.0,2.3
924926.3278486425,-2.0,0.2,3.2,-2.9
894937.0559948939,-2.8,0.4,1.0,2.8
912017.4447443967,1.9,-3.2,2.2,-1.8
860325.8838580805,0.2,-0.5,-1.1,2.9
844879.2007895407,1.6,-1.5,-0.2,0.3
872164.9250553773,-0.9,-1.8,1.3,2.7
871338.0488883415,2.7,-1.5,-2.5,2.7
885221.2766491877,-2.7,1.1,1.1,0.9
914268.8533607487,-2.5,1.9,1.9,-2.6
855792.8866312891,2.8,1.1,-3.1,-1.6
856868.5586247955,2.3,1.6,-3.1,-1.6
882496.2852383892,-1.0,-1.1,2.5,-0.8
897311.5197031214,-1.5,0.6,1.2,-0.5
868731.8801566652,2.3,-1.9,0.7,-2.1
865375.6494829841,0.3,-1.4,-0.3,2.7
914119.040665491,0.1,-2.1,2.5,-0.9
908247.873455899,-1.4,3.1,-0.5,-2.4
900417.298671048,-1.5,3.0,-0.8,-1.3
886597.4102386707,2.8,-0.9,-3.3,2.8
871242.9690801812,-0.4,-2.0,1.3,2.2
869230.51566107,-0.3,-1.9,1.0,2.4
929580.5344573146,-2.8,2.0,-0.7,2.9
868975.6511775065,-1.9,-0.6,1.7,1.7
842700.3357052173,3.1,1.1,-2.8,-2.8
903916.4829457726,-1.5,-0.5,2.9,-1.9
876308.3274064241,3.0,-3.0,-0.6,1.2
876455.0515366088,-0.1,-0.3,1.9,-3.0
834462.0750501903,2.6,-0.7,-0.9,-1.9
864467.8797399572,3.2,0.5,-3.4,-0.6
874959.3873791418,3.1,-2.1,-2.5,3.1
889061.988322986,1.3,0.9,-2.7,1.0
871950.9305515629,1.0,-2.2,-0.1,2.6
883863.8533141484,-0.4,2.9,-1.5,-1.9
912629.340798566,-3.1,1.6,0.4,2.1
926403.2307977253,1.3,-3.2,3.1,-2.3
872958.2461676693,-0.5,1.4,0.5,-2.7
874809.6335498457,2.4,-0.3,-3.0,1.7
904919.2111404159,-1.7,2.4,0.6,-2.6
849421.5503015858,0.8,-0.3,0.4,-1.8
904114.1747982596,-2.9,1.7,1.3,-0.3
843450.6279799426,-0.4,-0.5,0.6,0.5
935070.1369614588,-1.5,2.3,-2.4,3.3
916842.9322994903,-0.9,2.6,-2.4,1.3
840164.2018167181,1.8,1.0,-2.0,-1.6
884694.7005167158,-0.6,0.2,1.9,-3.0
888193.337854135,-0.4,3.0,-1.5,-2.2
903448.0988143357,-1.5,-0.1,2.7,-2.3
838873.7923978901,3.3,-1.3,-1.0,-2.0
833669.1548843465,0.6,0.0,-0.1,-0.9
912090.1388933716,-1.9,2.0,1.6,-3.5
903196.6266941022,-0.3,-3.5,2.6,2.4
933030.7728584588,1.8,-3.1,3.1,-3.5
911079.5862296744,-2.7,-0.7,3.1,0.5
880340.6568547582,2.5,-1.8,1.0,-3.3
891517.1138887306,-1.8,0.5,-0.3,3.1
874170.3882769374,-0.9,1.2,-0.7,0.8
854427.4980202176,0.7,-1.6,0.2,1.5
955711.1975880369,-2.8,2.7,-1.6,3.4
881215.2638011047,1.6,-2.0,1.5,-2.1
879528.8047504519,0.4,3.0,-1.9,-3.0
872933.5503446772,-1.5,-1.2,1.3,2.8
853369.3665025689,1.3,0.2,-1.9,0.7
861054.2013223139,2.0,-2.1,-0.6,1.4
880973.3801183224,-0.2,-2.7,1.9,2.0
845283.4550167313,0.9,0.9,-0.3,-2.9
837935.5731667363,3.5,-0.1,-2.1,-2.5
873850.9253051932,1.0,-1.5,1.5,-2.0
891405.0762920266,0.6,-2.7,2.1,0.1
869847.7293977892,0.3,0.7,-1.9,1.9
911960.8488123476,0.0,-3.2,3.0,0.5
892329.999336885,-2.2,-1.3,2.7,1.5
903464.8992864828,-1.4,1.1,-1.3,3.1
973149.570098959,-2.7,3.3,-2.4,3.5
838164.7276552034,0.5,-0.3,0.1,-0.6
939100.593375262,-1.9,2.9,-2.1,2.3
865294.6272032594,-0.4,-1.6,0.9,2.1
922939.5249015369,-1.1,1.8,-2.4,3.3
865570.4505659724,-1.1,-1.1,0.8,2.8
865521.951328507,-0.3,0.9,0.8,-2.8
867043.399920078,-0.2,-0.4,1.5,-1.9
907014.1471813322,0.1,2.5,-3.1,1.0
839884.5280935392,1.2,-0.2,-1.0,0.0
895541.517596528,-2.4,-0.7,2.6,1.0
834243.1764590242,2.0,-0.2,-0.9,-1.8
925271.848663027,-0.1,-3.4,3.5,0.0
919467.3628761674,2.5,-3.0,2.3,-3.5
859095.2932747019,2.5,1.7,-3.3,-1.8
872396.3964407095,-1.0,1.4,-0.5,0.2
869206.676998915,2.1,-2.4,0.6,-0.6
887712.5772383265,-1.0,1.9,0.5,-2.7
834476.7310584097,2.5,-0.8,-1.3,-0.8
843511.8168171126,2.2,-0.1,-0.6,-3.0
923728.6943734931,-3.5,-0.6,3.3,1.6
864520.349026164,2.5,-1.0,-2.4,1.9
884296.1798943952,-0.9,2.5,-0.9,-1.4
833183.0138500853,3.0,-1.3,-1.3,-0.8
904142.4399178072,-3.5,1.1,1.5,1.7
832128.815637637,3.0,-0.9,-1.3,-1.6
860549.3161955569,0.9,2.1,-2.2,-1.5
875248.2118864293,0.3,2.6,-2.2,-1.4
899340.9766655683,2.7,-2.8,1.5,-2.7
860627.1094618904,1.7,-1.5,-1.6,2.9
933360.5066617631,-2.5,0.7,3.2,-2.9
851750.5139881249,3.3,-0.3,-2.6,-0.8
849097.684906183,2.6,-0.8,-1.9,0.2
885550.4878078066,3.4,-1.4,-3.3,2.7
871006.4495819648,-0.5,0.7,-1.1,1.8
850907.9658525393,2.6,2.0,-3.2,-2.7
897438.767135762,-0.6,0.9,-2.0,3.4
904243.8855275712,-1.7,1.7,-1.0,2.0
888155.5667495227,-2.3,0.0,2.0,0.6
872677.9733851168,0.5,-2.5,1.3,1.3
868920.4617026681,2.8,-2.5,0.3,-1.1
852116.0362674943,0.4,1.4,-1.3,-0.9
922690.7934205645,-0.5,3.0,-3.1,1.1
840708.9607606262,1.7,-0.2,-1.4,-0.1
879069.7703666098,-2.4,-0.1,1.7,1.7
855818.402254544,0.0,-1.1,0.3,1.6
909159.8477271942,-2.7,1.8,1.6,-1.5
843111.3292191509,3.0,-0.1,-1.4,-3.0
918851.8406484728,0.4,-2.1,3.4,-3.3
931348.3606834223,-3.0,2.4,1.9,-2.6
870625.0143808731,0.2,1.2,-1.8,0.9
853168.1537935142,0.5,-0.9,0.7,-0.6
910700.1094039311,-3.0,1.1,2.1,-0.4
898406.2334411541,-3.2,0.9,1.4,1.9
908482.0068617583,-2.5,2.1,1.1,-1.5
878021.2714159045,-1.3,-1.1,2.2,0.3
877939.7838456609,2.4,-2.7,-0.9,2.5
875335.7817775916,1.9,-1.3,1.0,-3.2
859233.1235715688,-0.4,1.0,-0.7,0.1
852915.1499584398,2.2,-2.0,-0.3,0.3
894070.5595280734,-1.6,0.4,2.1,-1.8
886898.2531203266,3.2,-3.2,-1.2,2.4
869162.2622998874,-0.4,0.0,-1.1,3.0
883918.461965498,-1.7,-1.8,2.7,1.5
858487.1054948958,-0.4,0.8,0.4,-1.7
891542.1142251552,-1.1,2.4,-1.2,-0.2
880320.6725028284,-0.4,2.5,-1.1,-2.0
899791.5619712217,2.8,-3.3,1.2,-1.5
884819.8708124805,0.3,-2.8,1.8,1.3
870125.6929975348,1.8,-2.2,-0.9,2.6
879255.1218819453,-1.2,-2.0,1.6,3.1
831013.1947204877,2.7,-0.6,-1.3,-1.5
852732.9663323314,-1.1,0.4,0.4,0.6
873133.0166542453,3.0,-0.8,-3.0,1.6
927476.3386132814,-3.1,0.2,3.2,-0.6
857336.8110370339,3.2,-2.0,-1.9,1.4
909427.8729244662,-1.6,1.1,2.2,-3.5
895274.3776074789,-1.9,2.4,-0.4,-0.2
893995.8473516705,-0.9,2.6,-0.5,-2.5
916308.8627983548,-3.2,-1.2,3.4,2.0
893288.5749359524,-0.9,2.1,-1.5,0.6
862711.5348993256,-1.2,0.0,0.3,1.7
891525.081235943,-0.8,-1.0,2.8,-1.9
918049.1348193893,0.6,-2.6,3.1,-2.3
840588.3042764338,2.1,0.5,-1.2,-2.7
889099.3521130831,-0.5,-1.6,2.5,-0.8
931152.0627845697,-0.8,3.0,-3.0,1.6
921961.1571255754,-3.2,-0.2,3.1,0.5
885233.2426834827,1.7,-2.6,1.4,-1.0
866670.9037431603,-0.5,-0.8,1.7,-0.8
864227.1337481509,1.2,-2.1,0.8,0.2
907161.4400381806,-1.8,-1.1,3.3,-0.8
839578.1490262902,1.2,0.3,-0.6,-1.8
927887.9165705529,-2.9,1.8,-0.5,3.2
923774.1710422877,-2.3,2.2,-1.0,2.1
