E_Use,Y1,Y2,Y3,Y4
882773.9576,-0.3,-1.2,2,-1.1
849068.4773,0.9,1.1,-1.2,-1.7
886111.8023,0,1.6,-2,0.8
921550.8346,-1.9,1.6,-1.3,3.1
888239.9579,0.8,2.1,-2.9,0
933989.9454,-1.6,2.5,-2.2,2.6
893234.1732,-1,1.8,0.5,-2.6
895011.2181,-0.1,3.5,-2.1,-2.5
864519.2984,0.8,-1.2,0.9,-0.9
902683.5503,2.9,-3.3,1,-1.2
876077.7704,2.5,-1.5,-2.3,2.6
925886.0763,-1.9,2.9,-1.5,1
905757.0132,-2.8,0.7,0.6,3
883267.7233,0.6,-1.2,1.7,-2.2
895774.7946,-0.5,0.9,-1.9,3
863971.8916,-0.5,0.9,-0.5,0.1
875960.4109,-1.6,0.9,0.4,0.6
876282.5809,3.2,-2.1,-2.3,2.5
885553.0903,-1.5,1.8,-0.1,-0.4
850955.7778,1.5,1.5,-1.6,-2.8
869148.7886,0.1,0.3,1.1,-3
915308.8722,-1.8,3,-1.2,-0.1
910152.6169,-1,-2.3,3.3,0.1
886594.68,2.5,-3,-0.1,1.2
886732.0737,-0.6,0.5,1.6,-3
841386.6379,2.8,-0.1,-1.7,-1.9
893807.8642,1.5,-1.6,1.7,-3.1
891283.3663,2.3,-0.4,-3.3,2.8
898551.7483,-0.3,3.1,-2.2,-1.3
870846.6883,-0.9,1.2,-0.1,-0.5
912097.871,2.2,-2.5,2,-3.4
896586.5416,-1.1,-2.5,2,3.2
865725.9254,0.7,-1.6,0.8,0.2
867049.9078,3,-2.2,-0.2,-1.1
842414.9699,2.2,0.4,-1.7,-1.8
861555.2956,1.4,-1.8,0.3,0.2
888287.6038,3,-3.2,-0.3,1.1
858187.2431,2.9,-0.9,-0.4,-3.1
871524.749,0.3,-0.6,1.3,-2
908094.9215,-1.3,2.4,-1.5,0.9
873925.7345,-0.5,1.6,-0.3,-1.6
878064.2712,-0.7,0.1,1.5,-1.8
862337.5803,1.6,-1.5,0.4,-0.9
926316.3937,-3.2,0.1,2.8,0.5
882922.0261,3.3,-2.7,-1.6,2.1
892184.4742,-2.2,1.4,0.4,0.7
901450.2617,-2.7,0.2,1.9,1.2
842122.9039,0.7,-0.5,-0.2,0.1
864992.0119,3.3,0.1,-3,-0.7
928556.3505,-2.3,3.5,-1.1,-0.1
935204.5052,-3.3,0.7,2.9,-0.6
904647.1887,0.8,-3.2,0.7,3.5
878741.7511,0.6,-0.3,0.7,-1.9
881869.6349,1.9,1.1,-3.4,0.7
849462.8105,0.9,-0.1,-1,0.5
885734.2052,0,2.3,-2,-0.5
912361.5116,-2.3,0,2.6,-0.7
860583.66,0.9,-1.3,0.6,-0.3
907034.0364,-0.6,-2,3.1,-1
884685.4927,1.5,1.5,-3.5,1
903300.3316,0,-3,1.3,3.5
960084.9771,-3.1,3.1,-1.3,2.6
913202.2114,0.1,-2.1,3.1,-2.2
874358.5101,0.9,2.3,-2.5,-1.4
915206.4785,-2.4,-0.1,2.8,-0.6
867130.3887,0.5,-1.3,1.1,-0.5
915510.9739,0.4,-3.1,2.7,0
890479.2681,-1.3,1.8,0.2,-1.5
866469.0747,0,-0.4,-1.1,3
902879.3202,-2.4,-0.1,2.3,0.5
915236.9306,-2.2,1.7,-0.6,2.1
906752.2826,-1.2,-2.3,3.1,0.7
905169.1679,-3,1.6,1,0.8
863476.0814,2.2,-1,-1.9,1.5
880199.3307,-0.2,-1.8,1.8,0.5
862486.9067,0.7,-1.1,-0.9,2.7
882537.5197,-1.1,-1.8,1.6,2.6
901356.9102,-1,2.5,-0.2,-2.7
879762.2025,-0.7,-0.9,2.1,-1
901049.0422,-1.6,0.4,2.1,-1.8
881408.8533,3.2,-3.2,0,0
848663.6715,-0.2,0.1,-0.2,0.5
873955.0258,0,-2,1.3,1.4
859997.8074,3.2,-0.3,-2.6,-0.5
880711.7547,-0.2,0.4,1.4,-3.3
862190.2479,2.4,-0.3,-2.3,0.3
874459.6902,3.3,-2.8,-0.5,0
853822.5884,0.3,0.4,-1,0.6
900746.3993,-1,3.3,-1.6,-1.3
884616.0864,1.5,0.8,-3.2,1.8
897443.3783,-1.2,1,1.6,-2.9
932527.708,-2.4,0.6,3,-2.5
922183.2923,-3.5,1.7,1.7,0.1
879886.6629,1.8,3,-3.5,-2.6
875636.8664,-1,-0.3,1.6,-0.6
868142.4492,-0.5,-1.1,0.5,2.2
908537.9692,-2.7,-0.8,2.7,1.6
916230.4519,2.3,-3.1,2,-2.4
901018.2131,-1.9,1.8,-0.4,0.9
914347.7343,-0.9,-1,3.5,-3.2
925833.1527,-3.5,-0.2,2.8,1.7
875062.6012,2.1,1.5,-3.4,-0.4
894708.1868,-2.3,-1.4,2.4,2.6
871058.4103,2.6,-2.6,0,0.1
920569.1976,-2.1,1.3,2.2,-2.8
908192.4997,-0.5,-1.6,3.2,-2.2
904566.9282,0.1,3.2,-2.8,-1
916268.0164,-0.8,-3,3.2,1.2
