E_Use,Y1,Y2,Y3,Y4
921712.8668977821,1.1,-2.3,2.9,-3.4
840596.079120138,3.4,-0.6,-1.8,-1.9
889432.6811748549,-1.4,0.7,1.5,-1.6
946144.4206617543,-2.4,3.5,-1.7,1.2
937663.269034919,-2.9,3.5,0.0,-1.2
875319.2986392654,-1.0,-1.4,1.8,1.2
856552.4870528518,2.7,-0.1,-2.3,-0.6
867939.4428181349,2.7,-0.2,-2.7,0.5
904539.1749274051,-2.0,-1.2,3.0,0.4
891034.9923656223,-1.3,-0.6,2.3,-0.9
891429.2593392137,-0.1,3.2,-1.9,-2.4
909606.5848852138,-2.9,0.5,2.0,0.7
894055.9477778508,1.2,-1.4,1.8,-3.2
895977.5779123562,1.1,1.4,-3.5,2.0
934225.436852762,-3.0,-0.1,3.4,-0.6
896197.0356486861,-2.3,1.2,1.3,-0.4
944426.3794558553,-3.3,2.7,1.6,-2.0
872362.2626043808,2.8,-2.6,-0.3,0.3
848302.1406848645,2.1,0.0,-0.8,-2.6
905026.4449616588,1.7,-2.1,2.0,-3.2
848243.8684980328,0.9,0.5,-0.3,-2.1
903662.9366177673,-2.1,1.3,1.6,-1.6
891784.9763447599,-1.3,-2.4,2.4,2.5
874625.0032600001,-0.4,2.0,-0.9,-1.4
853653.4139603587,1.9,2.2,-2.7,-2.7
886433.7782026621,-0.3,-2.3,1.9,1.3
918465.6491916596,-1.9,0.9,2.4,-2.8
923110.7124812709,-1.3,2.3,-2.1,2.2
887580.5885251614,0.7,-0.9,1.8,-3.1
874696.9688124574,1.4,-0.8,1.0,-3.1
880841.6727141045,0.5,3.0,-2.2,-2.5
902919.3709086925,-1.6,-2.6,3.0,2.4
933156.2092239223,-3.2,2.3,1.6,-1.4
855991.122137794,0.9,-1.0,-0.6,1.5
890979.237152089,-1.1,1.1,-1.0,1.9
883423.4647349895,-0.1,0.0,1.8,-3.4
880355.7188205565,2.7,-2.4,-1.5,2.5
897042.4630478383,1.2,-3.3,1.5,1.2
881113.3600697415,1.0,0.1,-2.5,2.9
910178.7776999092,0.0,-3.3,1.5,3.5
858743.7970813586,1.1,-0.8,-1.2,1.9
844257.9432802239,1.2,0.1,-0.4,-1.7
866531.840260797,0.3,0.8,-1.5,0.7
850485.1372566719,1.7,0.4,-0.6,-2.9
874585.3036789977,-0.7,0.6,-0.8,1.9
844136.7775418158,0.0,0.2,0.1,-0.6
844416.395236412,0.4,-0.4,-0.2,0.5
938733.5598223109,-3.4,1.7,2.4,-1.5
964211.7507637806,-3.3,3.3,-1.2,2.4
907211.0112797746,-1.6,-0.5,2.9,-1.6
852949.8814599194,2.9,-1.4,-1.6,0.3
872878.9828562827,1.7,0.9,-2.9,0.7
866259.4651194137,1.3,1.5,-2.6,-0.4
902720.6406190366,2.3,-3.1,1.4,-1.1
923396.866638514,-2.4,3.0,0.0,-1.3
874428.3723104876,-0.7,1.3,0.2,-1.6
891823.161045076,-0.7,1.8,-1.5,0.8
849136.758244596,0.9,-0.9,-0.2,0.4
847867.6894914422,1.3,-0.4,-0.1,-1.6
932522.5604050648,0.9,-2.6,3.4,-3.4
870092.7555954739,-0.2,-1.2,0.0,2.7
854222.4778268829,0.2,-1.0,0.6,0.5
891109.7357122648,2.1,-2.9,1.0,-0.4
896925.4170512937,-2.6,1.5,0.7,0.8
892937.2938406188,-0.1,-2.2,2.2,0.2
929305.7194545367,-3.1,1.5,0.0,3.2
866995.302771765,3.2,-0.7,-2.7,0.5
900310.7718813573,-1.7,-0.6,2.6,-0.7
866599.4696516984,0.0,1.4,-1.2,-0.4
909533.8596825766,-3.1,1.0,1.7,0.7
928663.4103809302,-2.7,2.3,1.5,-2.2
902055.5128522237,-3.0,0.4,1.7,1.8
857104.6061259046,-0.5,-0.6,0.3,1.7
847944.5924261126,1.4,-0.6,-1.0,0.4
864544.2589661081,-0.7,0.1,0.9,-0.6
862185.0397894951,1.1,2.1,-1.9,-2.6
909531.3178164834,0.1,-1.4,2.9,-3.2
914315.3828763182,-1.4,-0.9,3.4,-2.3
891503.3433661668,1.4,-2.8,0.1,2.5
873803.0352158052,0.5,-1.7,-0.1,2.6
892129.4293218313,1.9,-3.3,0.8,1.2
937029.607930577,-0.6,3.3,-3.3,1.3
881531.8920487897,-0.6,1.9,-1.2,-0.3
880562.9479925907,-1.3,0.2,-0.3,2.8
900234.6706193626,-2.0,1.3,-0.2,1.7
899136.3825531418,-1.0,-2.4,2.7,1.4
879779.314944116,2.5,-2.6,-0.6,1.4
851654.014457918,-0.3,-0.4,0.6,0.1
886241.8969718631,1.4,-2.1,1.4,-1.3
883110.2813978393,2.9,-3.1,0.0,0.4
867741.8984499314,1.8,-0.4,-2.2,1.7
905778.5334050828,-2.8,0.9,0.6,2.6
848479.1966435238,2.4,1.7,-2.7,-2.7
909169.8967419367,-0.6,-2.9,2.9,1.3
888582.9324887216,3.4,-3.1,0.3,-1.1
878496.9862418078,-0.2,1.3,-1.5,0.8
901829.2595044805,-2.6,-0.2,1.3,2.9
942840.9314594533,-2.8,1.2,3.0,-2.8
850138.476859084,2.3,0.5,-1.4,-2.9
870242.2993436609,2.1,1.2,-3.1,-0.4
922955.3443743112,-3.4,2.2,0.7,1.0
868050.6233201654,2.3,-0.9,-2.2,1.6
870768.5475927647,1.1,0.2,-2.2,1.8
914199.2344576882,-2.1,2.3,-0.7,1.0
853465.8107655873,0.1,0.3,0.4,-1.7
883294.2656877676,1.4,-2.1,1.2,-1.0
865012.3777090508,-1.0,-0.9,1.4,1.1
870921.725195771,1.7,-1.8,0.6,-1.0
959770.3817038133,-2.6,3.4,-2.0,2.3
929826.3319731391,-2.0,0.2,3.2,-2.9
904003.2653098692,-2.8,0.4,1.0,2.8
918212.0460045697,1.9,-3.2,2.2,-1.8
864919.9511108137,0.2,-0.5,-1.1,2.9
855274.5704379433,1.6,-1.5,-0.2,0.3
882730.3799821674,-0.9,-1.8,1.3,2.7
878547.9260180225,2.7,-1.5,-2.5,2.7
893630.3634581463,-2.7,1.1,1.1,0.9
922609.4008395533,-2.5,1.9,1.9,-2.6
862554.3135176427,2.8,1.1,-3.1,-1.6
862917.0607280898,2.3,1.6,-3.1,-1.6
886453.5157447795,-1.0,-1.1,2.5,-0.8
880471.5937301778,-1.5,0.6,1.2,-0.5
878415.051529924,2.3,-1.9,0.7,-2.1
870526.113847925,0.3,-1.4,-0.3,2.7
898892.6433660467,0.1,-2.1,2.5,-0.9
912035.9624203045,-1.4,3.1,-0.5,-2.4
902919.6779047984,-1.5,3.0,-0.8,-1.3
890473.0070305272,2.8,-0.9,-3.3,2.8
880342.1738953929,-0.4,-2.0,1.3,2.2
879443.1435489366,-0.3,-1.9,1.0,2.4
936245.4723118383,-2.8,2.0,-0.7,2.9
880630.40048214,-1.9,-0.6,1.7,1.7
849228.6741622032,3.1,1.1,-2.8,-2.8
908019.2807672516,-1.5,-0.5,2.9,-1.9
885346.3122553581,3.0,-3.0,-0.6,1.2
883398.8004448153,-0.1,-0.3,1.9,-3.0
842913.1040343771,2.6,-0.7,-0.9,-1.9
872178.0118708203,3.2,0.5,-3.4,-0.6
882552.1130422474,3.1,-2.1,-2.5,3.1
872745.308653279,1.3,0.9,-2.7,1.0
881642.5174896445,1.0,-2.2,-0.1,2.6
887291.1956050576,-0.4,2.9,-1.5,-1.9
920192.0470815114,-3.1,1.6,0.4,2.1
930945.3239728363,1.3,-3.2,3.1,-2.3
881078.3148995758,-0.5,1.4,0.5,-2.7
880311.1302619388,2.4,-0.3,-3.0,1.7
912398.2247078293,-1.7,2.4,0.6,-2.6
855647.1287869769,0.8,-0.3,0.4,-1.8
912872.8876976206,-2.9,1.7,1.3,-0.3
850711.0354636563,-0.4,-0.5,0.6,0.5
936486.0662460855,-1.5,2.3,-2.4,3.3
919875.6723608663,-0.9,2.6,-2.4,1.3
848935.1797849402,1.8,1.0,-2.0,-1.6
890289.9124299986,-0.6,0.2,1.9,-3.0
891496.7921732416,-0.4,3.0,-1.5,-2.2
909861.8279118061,-1.5,-0.1,2.7,-2.3
848132.8078775471,3.3,-1.3,-1.0,-2.0
841262.0172512535,0.6,0.0,-0.1,-0.9
919884.3786217853,-1.9,2.0,1.6,-3.5
911000.682023507,-0.3,-3.5,2.6,2.4
935800.0948718841,1.8,-3.1,3.1,-3.5
919466.570890673,-2.7,-0.7,3.1,0.5
888738.1679271144,2.5,-1.8,1.0,-3.3
895557.3130407329,-1.8,0.5,-0.3,3.1
878346.6438022627,-0.9,1.2,-0.7,0.8
864892.6339127931,0.7,-1.6,0.2,1.5
956894.8873997272,-2.8,2.7,-1.6,3.4
889345.7069837839,1.6,-2.0,1.5,-2.1
886753.0668790712,0.4,3.0,-1.9,-3.0
880536.4854155489,-1.5,-1.2,1.3,2.8
861349.0773256649,1.3,0.2,-1.9,0.7
870829.4704952153,2.0,-2.1,-0.6,1.4
889778.1537636195,-0.2,-2.7,1.9,2.0
854021.6833512033,0.9,0.9,-0.3,-2.9
844839.6490630922,3.5,-0.1,-2.1,-2.5
882723.9425943563,1.0,-1.5,1.5,-2.0
899227.3620224154,0.6,-2.7,2.1,0.1
874507.5231258892,0.3,0.7,-1.9,1.9
918944.5241959586,0.0,-3.2,3.0,0.5
899757.4799944164,-2.2,-1.3,2.7,1.5
906352.8383334453,-1.4,1.1,-1.3,3.1
972556.5049785553,-2.7,3.3,-2.4,3.5
845623.6487517686,0.5,-0.3,0.1,-0.6
940595.5787560033,-1.9,2.9,-2.1,2.3
874314.0217025027,-0.4,-1.6,0.9,2.1
925439.445097446,-1.1,1.8,-2.4,3.3
872625.3374056957,-1.1,-1.1,0.8,2.8
872901.5562158679,-0.3,0.9,0.8,-2.8
872293.395872465,-0.2,-0.4,1.5,-1.9
912116.405526789,0.1,2.5,-3.1,1.0
846326.4927169789,1.2,-0.2,-1.0,0.0
904677.4473412932,-2.4,-0.7,2.6,1.0
843549.6964750345,2.0,-0.2,-0.9,-1.8
931767.2024024533,-0.1,-3.4,3.5,0.0
923991.6202553721,2.5,-3.0,2.3,-3.5
865168.7882180944,2.5,1.7,-3.3,-1.8
876582.1626853307,-1.0,1.4,-0.5,0.2
878693.7332928199,2.1,-2.4,0.6,-0.6
894791.9157729681,-1.0,1.9,0.5,-2.7
843532.8060049335,2.5,-0.8,-1.3,-0.8
850645.4310695326,2.2,-0.1,-0.6,-3.0
931489.3944894612,-3.5,-0.6,3.3,1.6
872067.8724046127,2.5,-1.0,-2.4,1.9
888342.3131334013,-0.9,2.5,-0.9,-1.4
842482.8357218417,3.0,-1.3,-1.3,-0.8
911116.7993881182,-3.5,1.1,1.5,1.7
841032.1744566611,3.0,-0.9,-1.3,-1.6
866438.0079732267,0.9,2.1,-2.2,-1.5
882945.9949374861,0.3,2.6,-2.2,-1.4
905599.4769612552,2.7,-2.8,1.5,-2.7
868315.476728888,1.7,-1.5,-1.6,2.9
940341.7072714267,-2.5,0.7,3.2,-2.9
858382.3924810125,3.3,-0.3,-2.6,-0.8
856406.7998547396,2.6,-0.8,-1.9,0.2
889230.0783604034,3.4,-1.4,-3.3,2.7
876246.5860798453,-0.5,0.7,-1.1,1.8
857815.9192456483,2.6,2.0,-3.2,-2.7
901341.1093628814,-0.6,0.9,-2.0,3.4
908756.1292589413,-1.7,1.7,-1.0,2.0
897615.7409705525,-2.3,0.0,2.0,0.6
881086.0946250921,0.5,-2.5,1.3,1.3
878333.8361357946,2.8,-2.5,0.3,-1.1
859004.2144932628,0.4,1.4,-1.3,-0.9
928839.7036815437,-0.5,3.0,-3.1,1.1
848646.6414959402,1.7,-0.2,-1.4,-0.1
889553.3988319524,-2.4,-0.1,1.7,1.7
862472.0030638837,0.0,-1.1,0.3,1.6
917839.6110122125,-2.7,1.8,1.6,-1.5
849941.0566655297,3.0,-0.1,-1.4,-3.0
924096.0032989085,0.4,-2.1,3.4,-3.3
938478.7135008172,-3.0,2.4,1.9,-2.6
875612.4998194922,0.2,1.2,-1.8,0.9
859692.5531012522,0.5,-0.9,0.7,-0.6
918893.5241753091,-3.0,1.1,2.1,-0.4
905501.7980835782,-3.2,0.9,1.4,1.9
917224.6394970901,-2.5,2.1,1.1,-1.5
883065.0954482749,-1.3,-1.1,2.2,0.3
886511.855546779,2.4,-2.7,-0.9,2.5
882724.104343737,1.9,-1.3,1.0,-3.2
865766.8653692395,-0.4,1.0,-0.7,0.1
862605.6719450799,2.2,-2.0,-0.3,0.3
901049.0422080542,-1.6,0.4,2.1,-1.8
894627.1218856705,3.2,-3.2,-1.2,2.4
872523.2019665713,-0.4,0.0,-1.1,3.0
891442.0835301363,-1.7,-1.8,2.7,1.5
866654.0013107221,-0.4,0.8,0.4,-1.7
894602.0755859646,-1.1,2.4,-1.2,-0.2
884785.8970707397,-0.4,2.5,-1.1,-2.0
907196.9869387186,2.8,-3.3,1.2,-1.5
893098.0475812085,0.3,-2.8,1.8,1.3
879164.3768895026,1.8,-2.2,-0.9,2.6
888902.2041690804,-1.2,-2.0,1.6,3.1
840136.492281893,2.7,-0.6,-1.3,-1.5
860874.5392453125,-1.1,0.4,0.4,0.6
878481.8133749395,3.0,-0.8,-3.0,1.6
934436.4266991133,-3.1,0.2,3.2,-0.6
866604.7619084578,3.2,-2.0,-1.9,1.4
917797.0357475263,-1.6,1.1,2.2,-3.5
900178.7413934355,-1.9,2.4,-0.4,-0.2
898650.3740036741,-0.9,2.6,-0.5,-2.5
924035.4691946818,-3.2,-1.2,3.4,2.0
896861.685814764,-0.9,2.1,-1.5,0.6
869692.1720884849,-1.2,0.0,0.3,1.7
894155.4791463466,-0.8,-1.0,2.8,-1.9
922109.7585852742,0.6,-2.6,3.1,-2.3
847913.8254389714,2.1,0.5,-1.2,-2.7
892387.8162330675,-0.5,-1.6,2.5,-0.8
934370.1824818875,-0.8,3.0,-3.0,1.6
929821.8094945101,-3.2,-0.2,3.1,0.5
893773.9208420073,1.7,-2.6,1.4,-1.0
872131.0937618151,-0.5,-0.8,1.7,-0.8
873158.9978402922,1.2,-2.1,0.8,0.2
909295.7136929386,-1.8,-1.1,3.3,-0.8
845718.5756302235,1.2,0.3,-0.6,-1.8
934775.9930342247,-2.9,1.8,-0.5,3.2
927341.7799856188,-2.3,2.2,-1.0,2.1
