E_Use,Y1,Y2,Y3,Y4
905301.4724442981,0.0,3.5,-3.0,-1
901703.9292831215,-0.5,-2.0,3.0,-1
880385.2465418804,0.0,1.5,-2.0,1
894383.9207716646,-0.5,2.0,-2.0,1
898228.3768630184,-1.5,0.0,2.5,-2
910894.041070236,0.5,-2.0,3.0,-3
907260.700457609,-0.5,2.0,-2.5,2
873847.8700800505,-1.5,-1.0,1.0,3
867763.8677683222,-1.5,-1.0,1.5,2
858437.0854195838,-0.5,-1.0,0.5,2
874171.2173511506,-1.5,-1.0,2.0,1
921688.0520692049,-2.0,0.5,3.0,-3
878221.5322696291,-0.5,0.5,1.5,-3
928874.7225783678,2.5,-3.5,2.5,-3
890018.2481200264,1.0,-3.0,0.5,3
888149.1224149627,2.0,-3.0,-0.5,3
846287.7453858892,1.0,-0.5,-1.0,1
842779.5083594277,3.0,0.5,-2.0,-3
844442.3333340386,3.0,1.5,-3.0,-3
866404.9105847713,1.0,2.5,-2.5,-2
874835.8575326042,-1.5,1.0,0.0,1
882871.9072188088,1.5,3.5,-3.5,-3
869437.6331811944,-0.5,0.0,-1.0,3
873891.7399746458,-1.5,0.0,0.0,3
863679.1186781849,-1.0,-1.5,1.5,2
881511.7537050265,0.5,-2.5,0.5,3
851479.429823111,2.0,-2.0,0.0,0
909557.4789445321,-1.0,-1.5,3.5,-2
888937.5434311324,1.5,-3.0,0.0,3
889602.8514923096,-1.0,-0.5,2.5,-2
842998.4965327912,0.0,0.5,0.0,-1
906406.3659408161,2.0,-3.0,2.0,-2
931119.3322381286,-3.0,3.5,-0.5,0
894467.8059045644,2.0,-3.0,1.5,-1
912788.737157071,-3.0,2.5,0.5,0
908144.7432935159,1.0,-3.0,2.5,-1
881345.4594064566,3.0,-3.0,0.5,-1
869131.2074501278,3.0,-3.0,0.0,0
923211.7870107496,-2.5,3.0,0.5,-2
849859.0527593371,3.0,-2.0,-0.5,-1
894309.3568708682,0.0,-2.0,2.5,-1
901388.1760117626,-2.0,2.5,-0.5,0
922776.7551538836,0.0,-3.0,3.5,-1
853268.7071276439,1.0,-1.0,0.5,-1
944398.0738906835,-3.0,3.0,-1.0,2
850667.1952909937,1.0,-1.0,-1.0,2
861373.0731833942,0.0,-1.5,0.5,2
843621.4317563706,1.5,-0.5,0.0,-2
906091.8499413768,-2.0,-3.0,3.5,3
868233.812092012,2.0,-2.0,-1.5,3
879153.6163587357,0.5,3.0,-2.5,-2
889292.0272817516,1.5,-3.0,1.5,0
895597.5079222766,1.0,2.0,-3.5,1
898896.2747242203,2.0,-3.5,0.0,3
918928.7467383367,-1.5,-0.5,3.5,-3
886741.1852855603,1.5,1.0,-3.5,2
906507.2562727253,0.0,-2.0,3.0,-2
952773.2608510015,-1.5,3.0,-3.0,3
859838.5796121224,1.0,2.0,-1.5,-3
870088.7992378382,1.5,0.0,-2.5,2
854922.7423021973,-0.5,-0.5,-0.5,3
856209.064459318,1.0,0.5,-2.0,1
869679.1856547442,-0.5,-1.5,0.5,3
900840.3723616691,-0.5,-1.0,3.0,-3
856610.5073368878,0.0,0.0,1.0,-2
863403.5121450331,0.0,1.0,0.5,-3
895195.9818774678,1.0,1.5,-3.5,2
921552.9751858916,0.0,3.0,-3.5,1
899977.4116892276,2.5,-3.0,1.5,-2
862379.1175575448,2.0,0.0,-2.5,1
859302.7713488461,1.5,-2.0,0.5,0
852819.3878083848,1.0,0.0,-1.5,1
906494.6140471334,-3.0,0.0,2.5,1
895568.4950945112,-3.0,1.5,1.0,1
867566.5206702293,-2.0,0.5,1.0,1
853366.3785234651,0.5,-0.5,-1.0,2
893381.8188185282,1.0,1.0,-3.5,3
870546.5304656803,1.0,-2.0,-0.5,3
860086.8385841022,2.0,-1.5,0.5,-2
895209.2072491794,-1.0,1.5,-1.5,2
872387.5753503456,-1.0,0.5,-0.5,2
845098.2062229854,1.5,1.0,-1.0,-3
840063.3112747945,1.5,-1.0,-0.5,0
879890.3448778238,1.0,-2.5,0.0,3
870003.3692958899,-0.5,-2.0,1.5,2
894161.2982834916,0.5,3.0,-3.0,-1
907527.3284423756,-3.0,2.0,0.5,1
878258.8652057446,-2.5,1.0,1.0,1
880598.9249411646,-1.5,-2.0,2.5,2
869662.8007676867,-0.5,1.5,-1.0,0
923486.1225826617,-1.5,2.5,-2.0,2
951191.6671502321,-1.5,3.5,-3.0,2
910322.2433718604,-1.5,2.5,-1.5,1
876329.9011529735,2.5,-0.5,-3.0,2
846268.1099958014,2.5,-1.5,-1.5,1
845373.5354863754,-0.5,0.5,0.0,0
854540.1186532697,1.5,-1.5,-1.0,2
905245.1332010167,-1.5,-0.5,3.0,-2
881207.2200353778,-2.0,-1.5,2.0,3
900551.6598438255,-3.0,-0.5,2.0,3
873894.8656653308,-2.0,-0.5,1.5,2
914421.800643271,-2.5,3.0,-0.5,0
861436.0708489625,0.5,0.0,1.0,-3
854417.4017771905,0.0,0.0,-1.0,2
855049.4338717329,2.5,2.5,-3.5,-3
859198.3223477744,0.5,0.0,-1.5,2
895893.6371251806,-2.5,2.0,0.5,0
883308.5798736076,-1.0,1.0,-1.0,2
864260.4322475869,0.5,1.0,-2.0,1
910975.2377080285,-1.5,-1.0,3.5,-2
876737.3037368678,3.0,-2.5,-2.0,3
883262.4757279848,-1.0,1.5,-1.0,1
913925.5196515708,-2.0,2.0,-1.0,2
888327.5509304495,-0.5,-1.0,2.5,-2
917947.2472357393,1.5,-3.5,2.5,-1
845400.8794460713,2.0,2.0,-2.5,-3
855537.8021304951,0.0,1.0,-1.0,0
867120.7058910648,1.5,-1.5,1.0,-2
931619.0927662718,0.5,-3.5,3.5,-1
921579.3720233901,-2.0,3.0,0.5,-3
897355.7576857344,0.5,-2.0,2.5,-2
921778.1289082307,0.0,3.5,-3.5,0
936061.7680704446,-3.0,2.0,2.5,-3
908670.5448076208,-2.0,2.0,1.5,-3
863920.6443856288,-0.5,-1.0,0.0,3
906939.3160930588,0.0,2.5,-3.0,1
871698.8950101619,1.0,0.5,-2.5,2
890560.9019857395,-2.5,1.0,1.5,0
918826.0339035039,-1.5,3.5,-0.5,-3
940375.8841683553,-3.0,0.5,3.5,-2
894961.9717451,-2.0,1.5,1.5,-2
843673.2534169346,2.5,-0.5,-0.5,-3
886786.4598635286,-1.5,0.5,-0.5,3
854313.7744752301,2.0,-0.5,-2.0,1
931761.8387301286,-3.0,3.5,0.0,-1
904039.7267118641,-2.5,-2.0,3.5,2
868757.417411143,-1.5,1.0,0.5,0
856932.8605555667,-0.5,1.0,-0.5,0
894381.2802695974,-0.5,1.0,-2.0,3
868999.4256285102,2.0,-0.5,-2.5,2
853267.0132767833,1.0,1.5,-1.0,-3
843986.1246378229,2.0,0.5,-1.0,-3
866158.3077331912,1.5,1.5,-3.0,0
880107.3250411047,1.5,1.5,-3.5,1
867280.2566112794,3.0,-1.5,-2.5,2
843756.4772095805,3.0,-0.5,-1.0,-3
865849.0245419499,1.0,-2.0,1.0,0
864199.4917091124,-1.5,0.0,1.0,1
853540.2547037115,1.0,0.0,0.5,-3
929912.2592305904,1.5,-3.5,3.0,-2
844897.5600869529,2.0,1.5,-2.5,-2
868559.4528186839,0.0,0.0,1.5,-3
894237.3064876888,-0.5,-3.0,2.0,3
864887.7699292636,1.5,0.5,-2.5,1
846024.184614391,-0.5,0.0,0.5,0
885867.7818695848,1.0,0.5,-3.0,3
912433.4443491818,0.5,-2.5,3.0,-2
886758.3203186092,-1.5,2.0,-0.5,0
898715.5186564972,-2.0,-2.0,3.5,1
880741.7973311483,-1.5,-0.5,2.0,0
877336.529016275,-1.0,-2.0,1.5,3
861695.3740361383,0.0,-1.0,-0.5,3
879186.207143835,1.0,1.0,-3.0,2
874818.8142961671,-2.0,-1.0,2.0,2
906744.4341497509,0.0,2.0,-3.0,2
863237.800043582,-0.5,1.5,-0.5,-1
853654.0162788593,2.5,-1.5,0.0,-2
871579.7937423086,2.5,-2.5,0.5,-1
884541.5559009662,1.0,-3.0,1.5,1
901539.5769776065,-3.0,-1.0,2.5,3
908607.1513151497,-1.0,2.0,-2.0,2
880331.673674097,-1.5,0.5,1.5,-1
904308.1946074384,2.5,-3.5,1.5,-1
882805.2948104601,2.0,-3.0,1.0,0
887319.6475663703,0.0,3.0,-1.5,-3
881889.0410721813,-0.5,2.0,-1.5,0
902307.8513907521,-2.5,-1.0,3.0,1
896812.0356084132,0.5,-1.5,2.5,-3
858629.9583067492,1.5,-0.5,0.5,-3
908617.8877130409,-1.0,-1.0,3.5,-3
882068.5509839738,1.5,-1.5,1.5,-3
873496.9942437531,0.5,-0.5,1.5,-3
909295.5752250177,0.5,3.5,-3.5,-1
868381.1208912862,-0.5,1.0,-1.0,1
880047.8842119732,-2.0,-0.5,1.0,3
926894.1339518859,0.0,-3.5,3.5,0
953374.5073835982,-2.0,3.0,-2.5,3
886799.0164777727,2.0,-3.5,1.0,1
880638.5607469727,1.0,-2.5,1.5,0
920277.940779868,-2.0,-0.5,3.5,-2
899236.3191201716,2.0,-3.5,1.5,0
857158.0323037701,0.0,1.0,0.0,-2
958843.7010403128,-3.0,3.5,-1.5,2
919496.4545004413,2.0,-3.0,2.5,-3
890041.3812681132,3.0,-2.5,1.0,-3
905025.1440240664,-0.5,-3.5,2.5,3
918151.3920391804,0.0,-2.0,3.5,-3
921720.1750858837,3.0,-3.5,2.0,-3
