E_Use,Y1,Y2,Y3,Y4
871102.0607431042,-1.5,1.0,0.2,0.6
846400.2948676576,1.15,-1.0,-0.6,0.9
879447.1347605417,-0.75,0.4,1.6,-2.5
854540.118654494,1.5,-1.5,-1.0,2.0
863773.6447262497,0.6,-1.9,0.3,2.0
842864.4668741921,0.75,-0.3,0.2,-1.3
850815.3623432197,-0.2,0.7,-0.6,0.2
847578.2615504549,1.45,-0.7,-1.2,0.9
848112.2404463937,1.25,-1.1,-0.7,1.1
857913.2678126694,2.65,-1.9,-1.6,1.7
865801.1190560895,-1.25,-0.2,0.4,2.1
837092.5325146668,0.8,-0.7,-0.1,0.0
845083.1146389873,-0.05,-0.6,0.1,1.1
854603.4800793254,0.8,-1.5,-0.2,1.8
870958.6067141414,-1.3,-0.8,0.6,3.0
844865.5570914014,0.45,-0.3,0.4,-1.1
852851.8304783296,-0.55,-0.1,-0.3,1.9
873337.8657678561,-1.7,1.0,0.3,0.8
833988.7866314906,-0.15,-0.1,0.1,0.3
832653.2191589187,0.55,-0.4,-0.1,-0.1
901027.1134687576,-2.2,0.9,-0.2,3.0
860370.6251643468,-1.25,0.7,0.3,0.5
852500.7154622684,0.95,-1.7,0.4,0.7
862146.0071701722,0.5,-1.8,0.3,2.0
844104.3151561358,-0.35,-0.3,-0.1,1.5
839027.9063827903,-0.15,-0.1,-0.2,0.9
873664.804072066,-1.9,0.0,1.0,1.8
847051.0582304383,0.9,-0.6,0.3,-1.2
864179.4862801464,-1.5,0.3,0.7,1.0
900695.1256695703,-3.25,0.3,1.9,2.1
864988.7804162587,-1.3,0.0,1.1,0.4
867009.1203427031,-1.4,0.3,1.0,0.2
886964.1166844376,-2.7,0.2,1.6,1.8
860917.9867632573,-1.1,0.7,0.1,0.6
837850.1299543554,0.0,-0.2,0.3,-0.2
861982.139863393,-0.5,1.0,-0.7,0.4
845027.4022338088,1.4,-1.1,0.0,-0.6
861661.5425265976,-1.2,0.7,0.2,0.6
850300.8132562458,1.2,-1.2,0.3,-0.6
843225.2212388625,-0.3,-0.2,0.6,-0.2
837715.8691346837,0.75,-0.6,0.0,-0.3
888854.6229247376,-1.25,1.0,-0.9,2.3
836754.260273127,0.9,-0.5,-0.6,0.4
875069.8074522675,-1.35,0.6,-0.2,1.9
872968.8477834903,-0.8,1.5,0.1,-1.6
839213.6448127005,0.0,-0.3,-0.1,0.8
836217.4890510951,0.5,-0.3,-0.4,0.4
841923.9231161685,0.1,0.4,-0.6,0.2
838560.1037072721,0.45,-0.3,-0.5,0.7
852087.5209071577,1.15,-1.6,-0.1,1.1
852470.5010316878,-0.25,0.4,-0.6,0.9
847014.4164887206,0.85,-0.6,-0.9,1.3
830168.2283810619,2.05,-0.6,-1.0,-0.9
849503.252148235,-0.3,-0.7,0.3,1.4
840194.9430098251,0.15,-0.5,0.1,0.5
851802.4608633713,1.35,-0.9,-1.3,1.7
841368.2981095876,-0.2,0.4,-0.2,0.0
837526.6660445516,0.8,-0.6,-0.4,0.4
901216.5096659379,-3.4,0.8,1.7,1.8
857549.1043391495,2.75,-1.9,-1.7,1.7
903625.7982395531,-3.35,1.0,1.2,2.3
853188.8306363684,-0.75,-0.2,0.1,1.7
843878.4278852483,0.15,-0.3,0.5,-0.7
854986.9278051459,-0.8,-0.6,0.5,1.8
850384.8721924796,2.2,-1.8,-0.6,0.4
855261.5092626793,-0.95,-0.1,0.4,1.3
863864.4586329294,-1.3,-0.1,1.1,0.6
856329.3172935469,-1.0,0.0,0.3,1.4
865394.4636113758,-1.4,0.8,0.3,0.6
870973.2722641296,-2.1,0.6,0.9,1.2
849761.1752728184,1.25,-1.5,-0.2,0.9
847590.5262570388,0.7,-1.2,0.3,0.4
841329.2121982812,0.4,-0.4,0.3,-0.6
866778.029732398,-1.35,0.3,1.0,0.1
863719.9902538466,-1.25,-0.4,0.8,1.7
834671.7453112039,-0.1,-0.1,-0.1,0.6
875466.6575789755,-2.1,-0.4,1.6,1.8
841356.3334386719,0.6,-0.5,-0.6,1.0
842897.7868574224,-0.35,-0.2,-0.1,1.3
876483.3046771365,-1.95,-0.1,1.0,2.1
853150.9887971993,0.5,-1.1,-0.1,1.4
851730.1881341261,-0.5,-0.8,0.6,1.4
840144.3525615991,0.05,-0.4,-0.1,0.9
863200.993515801,-1.45,0.3,0.6,1.1
839137.6163011722,-0.3,0.1,0.0,0.4
867183.4222953884,-1.45,0.3,1.0,0.3
854824.06020204,-0.9,-0.3,0.5,1.4
835939.9829046394,0.55,-0.5,-0.1,0.1
836161.841846298,0.1,-0.2,0.2,-0.2
860843.7076453562,-1.05,-0.7,0.8,1.9
831274.9197257186,0.8,0.0,-0.5,-0.6
859324.377702044,0.75,-1.5,-0.3,2.1
851892.3902776628,-0.4,-0.9,0.7,1.2
848071.3806725016,-0.7,0.1,0.1,1.0
859889.5266543842,-0.25,1.0,-0.9,0.3
837595.7753457695,-0.25,0.1,0.0,0.3
864706.3030744862,-1.7,0.7,0.6,0.8
850227.7434933442,1.1,-1.1,0.3,-0.6
857739.6844477567,-0.6,0.5,-0.4,1.0
832077.1543511103,0.5,-0.1,-0.1,-0.6
840484.8645744119,0.05,-0.5,0.2,0.5
861043.9641668423,-1.25,-0.1,0.7,1.3
851083.4251663096,0.05,0.0,-0.9,1.7
889988.5652571772,-2.5,1.5,0.9,0.2
855844.680043287,-0.55,0.1,-0.4,1.7
837518.2530943715,0.0,0.0,-0.3,0.6
859761.1456203375,-1.1,-1.2,1.4,1.8
835695.5659650785,-0.25,-0.2,0.3,0.3
833065.0481279101,0.75,-0.5,-0.2,-0.1
859517.7861232016,-0.7,-0.6,-0.2,3.0
831552.5101055115,0.1,-0.1,-0.1,0.2
842132.2000110095,0.9,-0.5,-0.8,0.8
855780.3795306646,-1.05,0.0,0.5,1.1
866998.6353273322,-1.4,-0.1,1.2,0.6
867638.4768583827,-1.7,0.6,0.9,0.4
854200.4836067474,-1.1,0.3,0.4,0.8
849730.2787431455,1.15,-1.2,-0.4,0.9
833231.2089442819,0.0,-0.1,-0.1,0.4
869668.0009780149,-1.7,0.2,0.9,1.2
839433.9046631958,-0.15,-0.4,0.3,0.5
843801.607522108,0.4,0.0,-0.8,0.8
864916.4139643915,-1.45,0.1,0.7,1.3
853867.7405151089,-0.9,-0.1,0.8,0.4
875123.0726575921,-1.85,-0.1,0.9,2.1
848393.2968318884,-0.7,-0.2,0.4,1.0
842008.2095031259,-0.3,-0.4,0.3,0.8
844815.4889130949,-0.45,-0.1,-0.1,1.3
853959.9993726201,0.45,-1.2,0.2,1.1
868258.4691509152,-1.7,-0.2,1.1,1.6
862766.0787571293,-1.15,-0.1,1.1,0.3
844675.9639208909,-0.55,-0.3,0.5,0.7
867760.5751379558,-1.65,-0.2,1.3,1.1
857644.6552895026,1.2,-1.8,-0.1,1.4
869885.0959321143,-1.7,-0.1,1.1,1.4
851868.0474303586,-0.8,-0.4,0.6,1.2
848139.2550371556,-0.65,-0.1,0.2,1.1
839339.1957056702,0.4,-0.3,-0.5,0.8
847939.5309370016,-0.5,-0.5,0.2,1.6
869845.9991418725,-1.85,-0.6,1.6,1.7
855133.8215176921,-1.15,0.1,0.7,0.7
852045.2146608682,0.6,-1.0,-0.4,1.6
851770.6779108786,0.4,-1.0,-0.1,1.4
854083.7027095367,0.4,-1.2,0.2,1.2
848724.2879075492,-0.75,0.0,0.4,0.7
859901.6406602891,-0.75,0.7,-0.3,0.7
853519.5237401964,-0.7,0.4,-0.1,0.8
863493.1466225934,-1.1,0.7,0.0,0.8
861132.9300301874,-1.35,0.5,0.4,0.9
847500.3991784902,-0.55,-0.2,0.2,1.1
860458.8493382193,-1.15,-0.6,1.0,1.5
868918.8306990634,-1.5,0.4,1.0,0.2
845186.0605954522,-0.2,-0.6,0.3,1.0
841022.9713593015,0.5,-0.6,-0.3,0.8
839471.1939666102,-0.15,-0.2,-0.2,1.1
840339.9862124621,-0.2,-0.4,0.3,0.6
846196.5299740417,-0.55,-0.3,0.3,1.1
