E_Use,Y1,Y2,Y3,Y4
862194.650049764,1.3,-0.4,0.7,-3.2
855723.4858791782,1.05,0.8,-2.1,0.5
911562.2402004821,-2.95,2.6,0.2,0.3
870973.5740789548,1.25,-2.4,1.0,0.3
855483.1462113513,2.75,-2.2,-0.6,0.1
844225.2901124267,1.65,-0.1,-1.5,-0.1
844710.6158036238,1.2,0.5,-1.5,-0.4
837244.8807324717,0.7,-0.7,0.0,0.0
858009.283898087,1.55,2.3,-2.2,-3.3
853841.2774764427,0.75,0.8,-1.8,0.5
843656.5157703863,0.6,1.1,-1.2,-1.0
851654.364715412,1.3,-1.0,0.3,-1.2
866281.595326936,-0.35,-1.7,1.6,0.9
847451.4470821492,1.85,-0.4,-1.7,0.5
848205.5630310003,-0.65,-0.2,0.4,0.9
856187.3807165526,1.85,-1.7,0.3,-0.9
872140.5661670587,-1.6,0.0,1.3,0.6
867242.6163711362,-0.95,-0.2,1.4,-0.5
910263.4105095337,1.0,-2.4,2.7,-2.6
848083.6201337897,-0.45,0.7,-0.1,-0.3
887053.4476839997,-2.15,-0.4,2.2,0.7
897534.5820467848,-1.95,0.5,2.1,-1.3
866277.8987270944,-0.55,-1.8,1.4,1.9
857234.9462852407,-1.0,0.8,0.1,0.2
854559.8615087625,0.85,1.2,-1.9,-0.3
846781.260773987,1.45,-1.3,-0.5,0.7
846847.6194812809,1.05,-0.4,-1.1,0.9
860991.1564846019,-1.05,0.0,0.0,2.1
851404.1845229523,1.05,0.1,-1.5,0.7
849736.7863824234,0.8,-1.5,0.3,0.8
841778.0172887567,1.7,1.3,-1.7,-2.6
838434.1378534522,0.15,-0.4,0.0,0.5
888804.9204858345,-0.4,-1.2,2.5,-1.8
865240.2026770589,0.5,-0.4,1.2,-2.6
849379.0108740275,1.25,-0.2,-1.4,0.7
854650.7835544853,0.8,-1.7,0.4,1.0
874600.5948549277,2.95,-2.1,0.5,-2.7
860605.5393996835,-1.1,0.9,0.2,0.0
852763.1738180832,1.1,-1.6,-0.1,1.2
842835.9996000754,0.55,0.1,-0.9,0.5
844709.664291981,-0.35,0.6,-0.1,-0.3
848287.5191281897,-0.45,-0.1,0.7,-0.3
888641.8627870705,-2.45,0.5,1.7,0.5
843327.4853956001,1.4,1.6,-2.1,-1.8
862385.3313512967,2.0,0.8,-2.8,0.0
863636.9637319779,-1.25,-1.4,1.8,1.7
844379.3720646239,2.25,-0.5,-1.7,-0.1
854866.8413161491,-0.4,-1.0,0.7,1.4
847787.8071325134,1.35,-1.6,0.1,0.3
845964.6718154813,2.35,0.4,-1.1,-3.3
848679.8959217388,0.4,0.2,-1.1,1.0
849045.9588432452,2.15,-0.4,-1.9,0.3
846947.6271733165,-0.45,-0.3,-0.1,1.7
845363.6328792019,3.35,0.5,-2.2,-3.3
852516.6619802228,-0.55,0.8,0.0,-0.5
851402.3196295366,-0.45,0.6,0.3,-0.9
846773.457588719,-0.7,0.4,0.3,0.0
851499.070054573,-0.1,-0.5,0.9,-0.6
862703.2213311705,1.0,-0.6,0.9,-2.6
838093.6318967019,1.25,1.0,-1.4,-1.7
887311.8837472135,-2.55,0.5,1.6,0.9
840721.5370130588,-0.35,0.2,0.0,0.3
850847.6343467135,1.25,-1.3,0.4,-0.7
871748.7346695978,-1.0,0.0,1.5,-1.0
903699.3613554576,-3.05,0.5,2.1,0.9
849412.0512621059,0.35,0.2,-1.1,1.1
843135.9514310795,-0.1,0.4,0.2,-1.0
858194.0064120395,1.3,-1.4,-1.3,2.8
847542.7041647644,1.55,-0.5,-1.4,0.7
856144.0825695033,0.0,0.9,0.1,-2.0
845970.0348334867,0.45,-0.8,-0.1,0.9
835291.5823823684,1.85,-0.2,-0.7,-1.9
836566.0141366754,0.5,-0.4,-0.3,0.4
888000.6540747514,1.75,-1.7,1.6,-3.3
836358.9254827843,1.45,-0.8,-0.6,-0.1
861887.60201081,-1.35,-0.3,1.1,1.1
860465.8489167258,-0.95,0.0,-0.1,2.1
876231.4852492339,0.95,-2.0,1.5,-0.9
842428.5992600726,0.7,0.4,-0.1,-2.0
859190.7474724376,-0.95,-0.1,0.0,2.1
843303.1582079808,1.2,-0.1,-1.2,0.2
831552.5101055115,0.1,-0.1,-0.1,0.2
851284.9621897814,-0.75,-0.1,0.2,1.3
844727.1854855462,1.2,-0.4,-1.1,0.6
868869.8826883965,-1.35,0.8,0.1,0.9
841101.191827434,0.9,-0.7,-0.6,0.8
847171.0898251465,0.15,-0.9,0.4,0.7
860048.7725396291,-0.75,-1.0,0.7,2.1
863267.1492298654,-1.2,-0.7,1.4,1.0
869955.581790181,-1.45,-0.8,1.7,1.1
844631.0408525134,2.55,-1.4,-1.5,0.7
837738.9358091856,0.2,-0.5,0.2,0.2
865582.9415239426,2.15,-1.8,0.6,-1.9
859436.000596942,1.25,0.5,-2.2,0.9
848497.0270090657,-0.7,-0.1,0.4,0.8
870771.9629576593,1.1,-1.6,1.3,-1.6
854587.29561458,0.6,-1.0,0.7,-0.6
848558.1049639746,0.35,-0.9,0.0,1.1
839887.6378574285,1.35,-0.9,-0.5,0.1
881658.0445854556,0.9,-1.4,1.8,-2.6
859836.6233370514,1.9,-1.8,0.4,-1.0
862748.1023219884,-1.4,0.6,0.7,0.2
852004.1234541396,-0.05,-0.5,0.9,-0.7
862176.6005207284,3.25,-0.9,-2.7,0.7
872847.7264777985,-2.05,0.5,1.2,0.7
871342.3555742224,-0.95,-0.1,1.5,-0.9
841574.0256640589,0.3,0.4,0.1,-1.6
870740.5499883975,-0.5,0.0,1.5,-2.0
842862.7469159449,1.45,0.7,-1.7,-0.9
869202.7619613876,-1.6,0.4,1.0,0.4
849454.0606220481,-0.4,0.5,-0.3,0.4
841325.062216334,1.0,-0.9,0.0,-0.2
877713.6495972082,-1.95,0.2,1.4,0.7
854481.4446891275,0.1,0.9,0.0,-2.0
836972.8230452265,1.4,-0.6,-0.3,-1.0
856153.4654061527,-0.1,-1.1,1.0,0.4
881983.3611383636,-2.0,0.4,0.2,2.8
874123.1620617959,-0.95,-0.5,1.9,-0.9
863851.6396938538,-0.85,0.4,1.0,-1.1
841083.7546832821,0.9,1.0,-1.4,-1.0
868230.0384055929,-1.55,-0.2,1.0,1.5
846013.7917515532,0.4,0.6,0.0,-2.0
840478.2544506212,0.7,-0.8,0.0,0.2
849480.6058006082,1.05,-0.2,-1.3,0.9
861755.5892068358,-1.45,0.3,0.8,0.7
841649.2700592469,0.95,-0.3,-0.9,0.5
874274.4831324421,-1.75,0.0,0.7,2.1
837146.1423866169,1.4,-0.8,-0.6,0.0
878705.0736871344,-1.65,0.2,1.5,-0.1
862577.6551277271,3.15,-1.2,-0.2,-3.5
849056.3912850855,1.45,-0.5,-1.4,0.9
847024.2487829655,1.45,-1.1,-1.0,1.3
851174.1787560664,1.45,-1.3,-1.1,1.9
841613.7192689278,0.65,0.4,-0.1,-1.9
893682.673800926,-2.75,0.5,1.8,0.9
888186.5265448644,-1.6,0.1,2.0,-1.0
882404.0382219148,0.95,-1.4,1.8,-2.7
848857.0287040899,0.75,-1.0,0.4,-0.3
839920.8568199007,1.9,-1.0,-1.1,0.4
848554.3102002916,-0.35,-0.2,0.8,-0.5
845196.2043612766,1.65,-0.6,-1.3,0.5
860789.0572337836,-1.05,-0.8,1.4,0.9
843057.6296306897,-0.5,0.0,0.4,0.2
854575.6287962038,-0.3,-1.0,0.6,1.4
847512.003580414,-0.1,-0.7,0.7,0.2
859017.5648840395,-0.35,-0.7,1.3,-0.5
829860.4457879612,1.0,-0.3,-0.4,-0.6
841528.4621877476,0.8,-0.7,-0.5,0.8
848021.3216118306,-0.65,0.1,0.5,0.1
839994.6265497999,0.8,-0.7,-0.3,0.4
842715.3317519159,0.25,-0.6,-0.1,0.9
836925.1395541826,0.9,-0.7,-0.2,0.0
857605.0257842528,3.45,-1.3,-2.5,0.7
857634.3351868907,-0.65,0.3,0.8,-0.9
839614.2555215457,-0.15,0.4,-0.2,-0.1
850482.6934857358,-0.55,-0.6,1.0,0.3
843892.0513957362,-0.4,-0.1,0.5,0.0
844818.9149163277,-0.45,-0.5,0.5,0.9
870890.1810221085,-1.25,0.2,1.3,-0.5
843878.4278852483,0.15,-0.3,0.5,-0.7
851947.2718767283,-0.9,0.3,0.2,0.8
858541.3142754756,-1.05,-0.2,1.0,0.5
870432.3692208241,-0.95,0.1,1.4,-1.1
842920.7650966088,-0.5,0.2,0.3,0.0
858698.1112893671,-0.4,-0.7,1.3,-0.4
841000.120826218,0.1,0.4,0.0,-1.0
849497.9370731041,-0.65,0.3,0.0,0.7
866963.4555880919,-0.95,0.4,1.1,-1.1
854858.7943395206,-0.1,0.2,0.8,-1.8
838965.1133754785,0.7,-0.6,-0.4,0.6
833722.4414226165,2.1,-0.2,-1.4,-1.0
835003.1081989789,0.25,0.1,0.1,-0.9
839118.8078574179,1.4,-0.3,-0.2,-1.8
868775.5770011252,-0.4,-0.1,1.5,-2.0
841368.2981095876,-0.2,0.4,-0.2,0.0
833340.514887066,0.5,0.5,-0.7,-0.6
836800.8024800488,1.6,0.7,-1.5,-1.6
862419.4175594226,-1.1,0.3,0.9,-0.2
862587.5676369178,-1.3,-0.2,0.8,1.4
839208.9634038368,3.05,-0.9,-1.7,-0.9
832932.892850363,0.85,0.1,-0.7,-0.5
862516.2924234915,-1.3,0.0,1.0,0.6
866261.5594951041,-1.5,0.4,0.9,0.4
866075.67653364,-1.55,0.1,1.0,0.9
858282.4656082749,-1.1,-0.3,0.8,1.2
860688.5750202922,3.05,-1.1,-0.2,-3.5
847512.361865991,1.3,-1.4,0.3,-0.4
877078.0083701488,1.85,-1.4,1.1,-3.1
905610.0461817964,-2.35,2.1,1.0,-1.5
849645.1783070848,1.4,-0.7,0.3,-2.0
839235.6952163161,0.35,-0.3,0.2,-0.5
836357.6501774843,1.35,-0.6,-0.3,-0.9
852801.5941406401,0.25,-0.4,0.8,-1.3
849027.9710392288,0.4,-1.1,0.5,0.4
845736.0935464099,2.25,-0.7,-0.3,-2.5
844790.9459521024,1.8,-1.0,-1.3,1.0
844115.8171132168,0.65,-0.8,-0.2,0.7
839034.418888819,2.2,-0.7,-0.5,-2.0
875688.1642579096,0.1,-1.0,1.8,-1.8
864312.3614171612,-0.7,-0.3,1.4,-0.8
833423.0749398714,0.6,-0.1,-0.1,-0.8
861115.5907689041,-0.9,0.1,1.0,-0.4
856384.9867616192,-0.35,-0.5,1.2,-0.7
871801.9748751934,-1.9,0.1,1.4,0.8
867083.1517710721,-0.25,-0.6,1.6,-1.5
845667.4263706581,1.45,-0.7,0.0,-1.5
851038.3039616222,-0.7,0.3,0.0,0.8
842578.3226110488,0.7,-0.2,0.2,-1.4
834663.2151222938,0.0,0.0,-0.2,0.4
843412.2879930115,2.75,-0.3,-2.0,-0.9
852126.8797669089,-0.85,0.2,0.6,0.1
858969.139713057,-0.7,0.2,0.9,-0.8
842772.9746617051,0.05,-0.2,0.5,-0.7
841690.1284204446,-0.05,-0.3,0.5,-0.3
855969.8672086226,-0.75,-0.2,1.0,-0.1
838580.8215636604,0.8,-0.6,-0.5,0.6
834629.0273842614,0.45,-0.2,0.0,-0.5
867785.3423591006,-0.95,0.2,1.2,-0.9
848306.1865067789,-0.75,0.3,0.2,0.5
847757.178917794,-0.35,0.6,-0.3,0.1
839921.4204720844,0.75,-0.3,0.1,-1.1
847844.4442160601,0.8,1.5,-1.5,-1.6
834161.7382765803,-0.2,0.1,0.1,0.0
841437.5828912698,0.45,-0.6,-0.2,0.7
844611.5886514187,-0.35,-0.5,0.4,0.9
858216.4455191208,-0.5,0.2,0.9,-1.2
840230.5342734789,-0.25,0.3,-0.1,0.1
875270.3449971165,-1.25,0.4,1.4,-1.1
843034.7374781809,-0.15,0.2,0.4,-0.9
843033.9682639451,-0.55,-0.2,0.5,0.5
861911.6319300389,-0.75,-0.3,1.3,-0.5
829124.8988458769,0.4,-0.1,-0.2,-0.2
844001.9620637848,0.6,-0.2,0.3,-1.4
850063.8701015287,1.35,-1.4,0.3,-0.5
866051.0080078562,-1.0,0.8,0.9,-1.4
853576.5700836589,1.6,-1.2,0.4,-1.6
844687.7288443603,1.85,-1.0,-1.3,0.9
877687.8062669979,-1.7,1.1,1.1,-1.0
862603.2548929432,-1.15,0.8,0.6,-0.5
838255.2090367327,2.4,-1.4,-0.7,-0.6
863578.8695027124,-0.95,-0.5,1.4,0.1
842537.9489168058,0.25,-0.5,0.4,-0.3
837982.3216927595,-0.1,0.4,-0.2,-0.2
896257.9182753669,-2.95,1.6,0.9,0.9
880871.1590973915,-2.25,1.2,1.0,0.1
865741.8902686706,-0.95,0.5,1.0,-1.1
850834.1568902093,0.05,-0.2,0.8,-1.3
844885.4734087622,2.2,-0.7,-0.3,-2.4
838257.353988063,1.05,-0.7,-0.5,0.3
843831.2418930297,-0.3,-0.5,0.3,1.0
853548.3960385538,0.35,-0.7,0.8,-0.9
837886.7364932364,-0.4,0.1,0.2,0.2
833886.3743022254,0.15,-0.2,0.1,-0.1
841632.28230927,-0.15,-0.2,0.5,-0.3
841921.6035440839,0.45,-0.3,0.3,-0.9
847749.1333822906,-0.55,0.2,0.5,-0.3
850153.4191980051,0.0,-0.2,0.8,-1.2
836379.5171944321,0.35,-0.2,0.1,-0.5
841163.1545147932,-0.45,0.1,0.3,0.1
836336.5541432234,2.3,-1.3,-0.7,-0.6
842420.4363430315,-0.1,-0.3,0.5,-0.2
831966.7298991943,0.5,-0.3,-0.2,0.0
839971.6081983856,0.1,0.1,-0.5,0.6
844790.6959298293,-0.6,-0.3,0.6,0.6
844477.4472888758,1.6,-0.6,0.0,-2.0
834107.2090695308,0.2,-0.2,-0.2,0.4
858867.1601940813,-0.5,-0.4,1.3,-0.8
