E_Use,Y1,Y2,Y3,Y4
868437.2798772601,0.8,-0.2,-0.6,0.0
880341.471996741,2.85,-2.2,-0.3,-0.7
900604.8643075613,1.3,-2.3,1.3,-0.6
878007.1633171261,0.1,0.9,-0.3,-1.4
868406.5327708686,2.25,-1.5,-0.6,-0.3
868144.1179894259,1.8,-1.3,-0.4,-0.2
884280.9981486019,-0.55,0.8,-0.5,0.5
869167.8333291797,1.5,-0.3,-1.3,0.2
878381.84598999,0.4,0.5,-1.4,1.0
884982.0983767433,-0.25,1.0,-0.9,0.3
873017.4451126095,0.65,-0.1,-0.8,0.5
868913.1103523779,2.45,-0.5,-1.8,-0.3
871325.4628198432,0.7,0.4,-1.2,0.2
874164.9483792568,0.4,0.1,-0.8,0.6
894363.2642557175,-0.9,1.2,0.5,-1.6
881944.3397040087,-0.9,0.3,0.3,0.6
868243.0476584212,0.95,-0.4,-0.6,0.1
871335.3015958319,0.95,-1.1,0.2,-0.1
870755.3833072862,2.3,-0.2,-2.0,-0.2
873573.5731876561,2.45,-0.9,-1.8,0.5
872537.6569227673,0.05,-0.4,0.2,0.3
872662.6770321818,-0.1,0.1,-0.1,0.2
873184.4733916033,1.7,-0.1,-1.8,0.4
869170.0602037658,1.05,0.1,-1.2,0.1
875867.3685702787,1.3,0.1,-1.7,0.6
872337.7631956869,0.95,-0.1,-1.2,0.7
875622.1792002748,1.35,-1.1,0.3,-1.1
870055.3165137823,1.45,-0.4,-1.3,0.5
871966.143213667,0.4,0.0,-0.6,0.4
872584.046528202,0.45,-0.1,0.2,-1.1
875110.8518912088,0.25,0.5,-0.8,0.1
895760.6616273896,-1.65,1.1,0.4,0.3
871786.7952549813,0.75,0.0,-1.1,0.7
870069.7538232738,0.9,-0.9,0.2,-0.4
865645.7051102099,1.3,-0.9,-0.5,0.2
905613.2791432258,-2.05,1.2,0.4,0.9
875397.1161792986,2.55,-0.4,-2.2,0.1
957551.4573375129,-3.45,0.1,3.5,-0.3
910177.478205495,1.1,-2.7,1.7,-0.2
880469.4070534725,-0.15,0.9,-0.8,0.1
865800.4181641074,2.05,-0.6,-1.3,-0.3
867996.2355896139,2.5,-0.4,-1.8,-0.6
869137.0363976554,1.4,-0.6,-1.1,0.6
899372.234610209,-0.95,1.7,-0.8,0.1
899509.4849786285,1.2,-2.2,1.3,-0.6
866460.463052129,1.0,-0.2,-0.4,-0.8
873405.7164300208,0.7,-0.9,0.4,-0.4
908079.1429143612,-1.45,2.0,-0.6,0.1
866459.4933815675,1.0,-0.8,-0.4,0.4
880067.6301777103,0.9,-1.3,0.6,-0.4
906517.2925208635,-1.15,1.7,-0.9,0.7
872854.2524410306,0.05,0.1,-0.4,0.5
869626.6633250748,0.5,-0.3,-0.1,-0.2
898943.5852918394,1.05,-2.3,1.3,-0.1
870723.4824783456,0.85,0.6,-1.4,-0.1
861492.8256588433,2.0,-0.5,-0.7,-1.6
866756.2394154499,0.9,-0.4,-0.5,0.0
873843.972586132,1.1,0.0,-1.4,0.6
876865.722300452,1.25,-1.1,0.4,-1.1
871986.7270255366,1.9,-0.5,-1.6,0.4
884617.6597753735,-0.8,0.7,-0.1,0.4
874261.0825032373,2.45,-0.4,-2.1,0.1
863794.3598424181,1.25,-0.8,-0.4,-0.1
870243.9437068206,0.55,0.1,-0.4,-0.5
869460.7922134126,0.8,0.4,-1.2,0.0
878220.6831034874,-0.05,0.6,-0.7,0.3
866536.0102794844,0.9,-0.9,0.0,0.0
866344.3717739724,1.35,0.4,-1.2,-1.1
875368.9051989887,0.2,0.5,-0.9,0.4
868806.7483945014,2.1,-0.4,-1.6,-0.2
875979.9983064312,1.2,0.2,-1.7,0.6
874861.2140116134,0.25,0.4,-0.8,0.3
872900.4695073885,1.25,0.2,-1.6,0.3
869894.9679559512,1.0,0.1,-1.2,0.2
870165.1010484637,0.8,-0.4,-0.6,0.4
880323.8069641463,0.0,0.6,-1.0,0.8
870921.3742411064,0.4,-0.4,-0.1,0.2
869890.2732035809,2.45,-0.4,-1.9,-0.3
865701.046136291,1.6,-0.3,-1.2,-0.2
873070.1692114947,1.8,-0.2,-1.8,0.4
872085.4638371927,0.25,-0.2,-0.2,0.3
871320.8877194782,0.7,0.2,-1.0,0.2
873313.2623415708,0.6,-1.1,0.2,0.6
883925.335128493,-0.65,1.0,0.0,-0.7
865680.4840105063,1.15,-0.6,-0.7,0.3
869598.5240443039,1.45,-0.3,-1.3,0.3
874863.0817210954,1.45,-0.2,-1.6,0.7
873174.773813892,2.0,-0.6,-1.7,0.6
871538.611371293,1.95,-0.4,-1.7,0.3
876926.3020232932,-0.5,0.4,0.1,0.0
874718.6731685598,-0.1,0.2,-0.3,0.4
869975.5464939238,0.85,-1.0,0.2,-0.1
873475.0696615104,0.0,0.4,-0.3,-0.2
881968.7468959742,-0.65,-0.6,1.2,0.1
870887.9192873356,1.45,-0.6,-1.2,0.7
870107.5422915692,1.15,0.3,-1.4,-0.1
869866.1824785707,0.4,-0.5,0.1,0.0
873050.7019979157,1.05,0.9,-1.8,-0.3
874026.2844539119,0.35,0.5,-1.0,0.3
879076.0754342095,-0.25,0.9,-0.4,-0.5
873602.3043843874,0.0,0.1,-0.4,0.6
869921.6936700813,0.55,-0.2,-0.5,0.3
871242.9716977249,1.5,-0.1,-1.5,0.2
871088.5336300499,0.8,0.2,-1.1,0.2
880483.2349605344,0.5,-1.3,0.8,0.0
885677.3077580726,-0.9,0.8,-0.1,0.4
866208.0833958837,1.2,-0.4,-0.9,0.2
867888.295077982,1.05,-0.1,-0.8,-0.3
867586.642057631,2.0,-0.9,-1.2,0.2
864715.8242369787,1.75,0.0,-1.4,-0.7
869442.9381446741,0.6,-0.1,-0.4,-0.2
874954.3222089993,0.25,0.5,-0.9,0.3
866257.1386074867,1.15,-0.1,-0.8,-0.5
864645.0050860685,1.45,-0.2,-0.9,-0.7
884872.1425058399,-0.8,0.8,-0.2,0.4
871384.1817010213,1.05,0.1,-1.3,0.3
870393.6423311358,1.6,-0.1,-1.5,0.0
869799.5881845991,1.1,-0.5,-1.0,0.8
868982.7657884326,0.95,-0.6,-0.5,0.3
870834.4526237446,1.15,-0.2,-1.2,0.5
882571.0476903056,-0.55,0.7,0.4,-1.1
870051.9633571007,0.65,-0.1,-0.6,0.1
873554.7212270846,0.3,0.5,-0.9,0.2
868314.044573495,2.15,-0.4,-1.6,-0.3
861856.6996371506,1.5,-0.6,-0.8,-0.2
877835.6155123878,0.1,-0.9,0.8,0.0
865505.667194574,1.7,-0.4,-1.2,-0.2
869138.8722424761,1.75,-0.4,-1.4,0.1
871196.0365755729,0.45,0.3,-0.8,0.1
877285.1819121726,0.15,0.6,-1.0,0.5
871583.9789260569,1.1,0.0,-1.3,0.4
866927.9871466417,1.4,-0.6,-1.0,0.4
874530.2952906328,0.7,0.4,-1.4,0.6
870889.3508629772,0.45,0.0,-0.5,0.1
872971.9706837407,0.4,0.4,-1.0,0.4
875283.0044804742,-0.05,0.2,0.4,-1.1
