E_Use,Y1,Y2,Y3,Y4
921688.0520692049,-2.0,0.5,3.0,-3
892898.7233000504,-1.5,1.5,1.5,-3
942460.3979517058,-3.0,1.5,3.0,-3
868363.0891520212,0.0,-2.0,1.0,2
915517.3570819704,0.5,-3.0,3.0,-1
873847.8700800505,-1.5,-1.0,1.0,3
860399.387366448,3.0,-2.0,-2.0,2
872752.580667746,0.0,-2.0,0.5,3
861209.7740737159,2.0,-1.0,-2.0,2
903081.5223449487,-1.0,3.5,-1.5,-2
889944.5140109155,-1.0,2.5,-0.5,-2
846287.7453858892,1.0,-0.5,-1.0,1
848018.3079739567,2.0,-1.5,-1.0,1
891773.662573554,-2.5,-2.0,3.0,3
868536.0569023245,2.0,2.5,-3.5,-2
895997.8939265977,1.0,3.5,-3.5,-2
882871.9072188088,1.5,3.5,-3.5,-3
876421.6670666707,0.5,-2.5,1.0,2
901322.8870676664,0.5,-3.5,1.5,3
863679.1186781849,-1.0,-1.5,1.5,2
884800.5092785929,2.5,0.0,-3.5,2
878621.349304947,1.5,-2.5,-0.5,3
881511.7537050265,0.5,-2.5,0.5,3
912916.7498677716,-1.5,0.0,3.0,-3
894212.2787380152,1.5,-3.5,1.0,2
860305.8137606869,-1.0,-0.5,0.5,2
844658.6170749309,1.5,1.0,-2.0,-1
903115.56225834,-2.5,2.0,1.0,-1
869131.2074501278,3.0,-3.0,0.0,0
896288.5009136524,-1.0,2.5,-1.5,0
923242.0706171246,-1.0,3.5,-2.5,0
876712.1798913684,1.0,-2.0,1.5,-1
922776.7551538836,0.0,-3.0,3.5,-1
850667.1952909937,1.0,-1.0,-1.0,2
858139.9517371356,0.5,-1.5,1.0,0
861373.0731833942,0.0,-1.5,0.5,2
847084.058073751,0.0,-0.5,-0.5,2
868233.812092012,2.0,-2.0,-1.5,3
903184.599082721,0.5,-3.0,2.5,0
886660.9672115687,0.0,-3.0,2.0,2
877721.9837777009,0.5,1.0,-2.5,2
882701.8761988861,1.5,3.0,-3.5,-2
861436.0708489625,0.5,0.0,1.0,-3
898896.2747242203,2.0,-3.5,0.0,3
859838.5796121224,1.0,2.0,-1.5,-3
849515.7659280646,0.5,1.0,-0.5,-2
906507.2562727253,0.0,-2.0,3.0,-2
870088.7992378382,1.5,0.0,-2.5,2
849130.8389259906,2.0,0.0,-2.0,0
869679.1856547442,-0.5,-1.5,0.5,3
879890.3448778238,1.0,-2.5,0.0,3
894420.4883788837,-0.5,-3.0,2.5,2
842951.1671875931,2.5,-1.0,-0.5,-2
910341.7204625633,-1.5,-3.0,3.5,2
852819.3878083848,1.0,0.0,-1.5,1
885502.6219854421,-0.5,-0.5,2.5,-3
899977.4116892276,2.5,-3.0,1.5,-2
867542.4738938092,0.0,1.0,-1.5,1
890847.4683321753,3.0,-1.0,-3.5,3
872462.9041531638,-1.0,1.0,-0.5,1
895568.4950945112,-3.0,1.5,1.0,1
853366.3785234651,0.5,-0.5,-1.0,2
875200.6940821325,2.0,-1.5,1.0,-3
873850.9253052586,1.0,-1.5,1.5,-2
906149.7396784996,-3.0,1.0,0.5,3
872387.5753503456,-1.0,0.5,-0.5,2
933058.0402737365,-3.0,1.0,3.0,-2
860086.8385841022,2.0,-1.5,0.5,-2
867610.632985076,1.5,2.0,-3.0,-1
880598.9249411646,-1.5,-2.0,2.5,2
878258.8652057446,-2.5,1.0,1.0,1
890560.9019857395,-2.5,1.0,1.5,0
907730.698343502,-3.0,2.0,1.0,0
869662.8007676867,-0.5,1.5,-1.0,0
923486.1225826617,-1.5,2.5,-2.0,2
876329.9011529735,2.5,-0.5,-3.0,2
901965.5383562971,-2.5,0.0,2.5,0
936788.2370041086,-1.0,2.5,-3.0,3
861972.6683899045,2.5,-0.5,-2.5,1
951191.6671502321,-1.5,3.5,-3.0,2
915340.7526280521,-2.0,2.5,1.0,-3
859323.798901991,2.5,-1.5,-2.0,2
939391.2873119944,-2.0,2.5,-2.0,3
860031.5152266434,2.5,-2.5,0.0,0
855537.8021304951,0.0,1.0,-1.0,0
901421.9965883916,-0.5,-1.5,3.0,-2
913272.9895571715,-3.0,-1.5,3.5,2
905818.9773000961,-1.0,-3.5,3.0,3
905245.1332010167,-1.5,-0.5,3.0,-2
845373.5354863754,-0.5,0.5,0.0,0
861017.6808392025,2.5,2.0,-3.5,-2
883262.4757279848,-1.0,1.5,-1.0,1
876737.3037368678,3.0,-2.5,-2.0,3
888327.5509304495,-0.5,-1.0,2.5,-2
913925.5196515708,-2.0,2.0,-1.0,2
884774.817476776,1.5,-2.5,1.5,-1
857823.8305824327,-0.5,1.0,0.0,-1
895545.0382910863,1.5,-2.0,2.0,-3
921181.1069934844,-3.0,2.0,2.0,-2
904549.6802961673,-1.0,3.0,-0.5,-3
861922.087498328,3.0,-1.5,0.0,-3
851556.6609968991,2.0,-0.5,0.0,-3
895168.4783034406,-2.0,0.5,2.0,-1
913706.5570284587,-3.0,1.5,2.0,-1
907386.2031148688,-1.5,2.5,0.5,-3
940375.8841683553,-3.0,0.5,3.5,-2
868464.7417437832,2.5,-1.5,0.5,-3
894281.2666932136,-0.5,1.5,-2.0,2
869271.4381353997,1.5,-2.0,-1.0,3
902048.228956055,-2.0,2.5,0.0,-1
893920.6270621276,0.5,3.5,-3.0,-2
868583.3941327712,3.0,-0.5,-3.0,1
904039.7267118641,-2.5,-2.0,3.5,2
864199.4917091124,-1.5,0.0,1.0,1
853668.2595231532,0.5,0.5,-1.5,1
879117.5482740386,0.5,1.5,-2.5,1
854444.6055394046,0.0,1.5,-1.0,-1
865051.0973466564,3.0,-2.5,-1.0,1
923697.229521521,-1.5,2.0,-2.0,3
845246.270496919,1.0,1.5,-1.5,-2
921463.0974802193,-0.5,2.0,-3.0,3
887319.6475663703,0.0,3.0,-1.5,-3
869002.252567703,2.0,3.0,-3.5,-3
870629.0177048742,-1.0,-1.0,2.0,0
853995.1579565757,3.0,2.0,-3.5,-3
872657.5329070346,1.0,3.0,-2.5,-3
860224.8730011588,-1.0,-1.0,1.0,2
865849.0245419499,1.0,-2.0,1.0,0
881889.0410721813,-0.5,2.0,-1.5,0
911749.5546375718,-1.5,3.0,-1.5,0
884068.980019422,3.0,-0.5,-3.5,2
901539.5769776065,-3.0,-1.0,2.5,3
861695.3740361383,0.0,-1.0,-0.5,3
894036.6564739031,0.5,2.0,-3.0,1
906744.4341497509,0.0,2.0,-3.0,2
871579.7937423086,2.5,-2.5,0.5,-1
863237.800043582,-0.5,1.5,-0.5,-1
880635.0950063275,-1.5,1.5,0.5,-1
878584.5350406433,0.0,-2.0,2.0,0
876942.8263522577,2.0,-3.0,0.5,1
902307.8513907521,-2.5,-1.0,3.0,1
867801.0235219062,0.0,-1.5,0.0,3
896812.0356084132,0.5,-1.5,2.5,-3
856694.5191324168,3.0,0.5,-3.0,-1
908617.8877130409,-1.0,-1.0,3.5,-3
849945.3188133017,1.0,-1.5,0.0,1
909295.5752250177,0.5,3.5,-3.5,-1
882371.5866630042,1.5,2.5,-3.5,-1
859228.7514919484,2.0,1.5,-3.0,-1
889958.6025517912,-2.5,0.0,1.0,3
953374.5073835982,-2.0,3.0,-2.5,3
864588.8338732107,1.0,-2.0,0.0,2
886799.0164777727,2.0,-3.5,1.0,1
920277.940779868,-2.0,-0.5,3.5,-2
855298.5443651648,0.5,1.0,0.0,-3
931535.7556307843,-3.0,2.5,-0.5,2
885740.3575017285,3.0,-3.5,0.5,0
888809.4070541012,-1.5,-2.5,2.5,3
877117.3133038648,3.0,-2.5,0.5,-2
905823.8184260408,3.0,-3.0,1.5,-3
905025.1440240664,-0.5,-3.5,2.5,3
849777.6235384371,-0.5,-0.5,0.0,2
