E_Use,Y1,Y2,Y3,Y4
921373.8210834553,-2.2,3.1,0.3,-2.4
921856.3851645294,1.0,-2.5,3.1,-3.2
882205.3539677789,0.4,2.7,-2.5,-1.3
868136.549639594,0.7,2.7,-2.2,-2.4
892357.6298668457,-0.7,-1.6,2.7,-0.8
861279.1262773465,2.8,-2.6,-0.2,0.1
904858.3212924845,-3.2,-0.1,2.4,1.8
903798.817329612,-0.9,-3.4,2.8,3.0
870484.3244312527,1.4,2.8,-3.0,-2.4
858397.0584196605,0.4,1.5,-0.6,-2.6
857939.3299044657,0.1,1.5,-0.9,-1.5
850223.116112697,-0.4,-0.6,0.1,1.8
849452.5467821102,1.7,-1.4,0.1,-0.8
853389.6208957335,0.2,-1.0,0.0,1.7
858979.839721643,0.8,-1.0,-1.2,2.8
854768.5386551981,2.4,-1.8,-1.3,1.4
892659.8633779411,2.5,-0.8,-3.4,3.5
849312.8109123475,2.5,-0.8,-1.9,0.5
863243.2733513446,-1.0,0.7,0.8,-1.1
873507.1900076411,3.3,-2.0,-2.6,2.7
873053.8230035675,-0.4,1.5,0.2,-2.6
859329.1370615246,-1.2,-1.2,1.6,1.6
894752.6228249291,0.7,2.0,-3.2,1.0
866026.2934436835,0.1,-1.4,1.4,-0.1
867888.1156478393,2.0,-2.1,-1.2,2.7
855767.5712511105,-0.5,-0.6,-0.3,2.9
940683.4931188048,-3.2,2.3,-0.6,3.0
867745.5020612016,-1.2,-0.6,0.5,2.6
839782.2829462816,1.9,-1.2,-0.7,0.1
903625.3436787443,-1.6,2.5,0.3,-2.5
866190.429145547,-1.5,0.7,0.4,0.8
892378.0040723336,1.9,-3.3,0.1,2.5
891457.4669989075,-0.6,1.9,-1.8,1.0
871716.1771782053,-1.8,0.4,0.6,1.5
914003.0211336634,-2.0,2.4,-1.0,1.1
879426.3166354573,2.6,-0.2,-3.3,1.8
908523.7948833299,-0.6,1.4,-2.4,3.3
887833.7338812519,-1.0,2.0,0.2,-2.5
871373.4197395066,2.1,-2.7,0.0,1.2
871955.5893782221,3.4,-2.8,-1.2,1.2
881297.5652530565,-0.8,2.6,-1.2,-1.2
881059.340399751,2.2,-3.1,0.8,0.2
897066.5701745398,-2.3,1.3,1.7,-1.3
909332.1743725613,2.5,-3.1,1.9,-2.5
898215.5410613102,1.5,-3.5,1.6,0.7
848786.3900009085,2.6,1.7,-3.0,-2.6
908845.9003545914,0.2,1.9,-3.2,2.3
927941.9399842349,-1.8,3.0,-1.8,1.1
941259.2237986203,-2.6,2.8,-1.3,2.3
883644.1660769462,1.1,0.1,-2.8,3.1
876995.2480068025,-0.9,-1.0,2.2,-0.7
913341.4880781161,2.6,-2.9,2.0,-3.4
903192.9074466346,2.1,-2.4,2.0,-3.3
833142.486535738,0.2,0.3,-0.2,-0.5
862726.5139942089,-0.7,-1.7,1.6,1.6
849852.9369512118,0.3,-0.4,-0.8,1.8
939303.471631348,-3.2,0.6,3.4,-1.6
923322.6569272645,0.0,2.4,-3.5,2.2
890152.55544091,-1.5,-2.3,2.9,1.9
851535.7189782878,0.0,-0.4,-0.7,2.1
875565.1402857872,0.7,-2.7,1.3,1.4
905508.8122728643,-3.3,1.1,1.7,0.9
945166.6720377157,-3.1,3.4,-0.9,1.2
884905.7259044005,0.8,-2.3,1.8,-0.7
872164.9250553773,-0.9,-1.8,1.3,2.7
901535.7575077019,-0.6,-2.1,3.1,-0.7
859329.6420148249,2.8,-1.4,-2.2,1.6
883884.251578798,-0.1,-2.8,1.8,2.1
878881.0863238082,-2.3,0.0,1.4,1.9
889083.8646195369,-1.5,0.3,-0.6,3.5
927940.8395788886,-2.0,3.1,0.6,-3.5
871661.5886315438,-0.4,-1.0,1.8,-0.9
874910.2847509187,-1.5,0.6,0.0,1.9
950549.1265754033,-2.0,3.2,-2.4,2.4
858195.6659638074,0.8,0.9,-2.1,0.8
879535.8922380906,2.3,-0.9,-2.8,2.9
837278.4738909926,3.3,-1.3,-1.6,-0.7
896839.7056640817,-1.4,-0.4,2.6,-1.7
898731.688972942,-1.4,3.1,-1.1,-1.2
860261.9969389614,0.9,-1.4,0.9,-0.8
924606.7952195355,-2.1,2.3,-1.3,2.2
839954.9045083807,0.8,0.9,-0.9,-1.6
890365.8271109923,-0.7,-2.9,2.3,2.6
908832.1115598206,-1.5,-0.5,2.3,-0.6
848828.9753351841,2.8,1.2,-2.9,-2.1
939785.555011137,-3.2,1.8,2.7,-2.6
915100.8486772565,-1.1,-3.5,3.4,2.4
892234.6666229283,-0.5,3.0,-1.9,-1.3
877976.1815239219,-0.8,-1.8,2.1,0.9
879976.5036449328,-1.6,-1.8,2.5,1.7
863161.4269625517,-1.3,0.7,0.7,-0.3
898358.6691478309,-1.0,3.4,-1.6,-1.5
867086.8162639048,-0.6,0.2,1.2,-1.7
884502.6840956573,1.2,2.7,-3.3,-1.3
866238.7308860028,-0.1,1.6,-0.4,-2.2
872594.1555276733,3.2,-2.4,0.3,-2.1
848931.5296826382,-0.4,0.8,-0.2,-0.4
903609.4043182066,-3.1,0.4,1.1,3.1
848270.4704878737,0.8,-1.5,0.5,0.4
892227.0926076892,1.2,-3.3,0.9,2.5
915672.0371454679,-2.5,0.7,2.6,-1.6
917028.9151195985,-3.1,1.6,0.2,2.6
850784.6970855881,1.7,1.6,-2.6,-1.4
860364.2225258185,0.9,1.9,-1.2,-3.1
846237.448727057,1.3,0.7,-1.8,-0.3
905174.3550570369,-1.4,-2.1,3.5,0.1
855405.1856493627,0.4,-0.9,0.9,-0.7
929774.8152047887,-0.6,2.3,-3.2,3.0
917141.0916006591,-2.5,0.6,2.7,-1.7
848869.5286881147,3.5,-0.7,-2.4,-0.7
869877.5818844823,0.2,-0.7,1.5,-2.0
911177.3832278664,-3.0,-0.1,2.7,0.7
869457.4511373289,1.0,-2.0,-0.4,2.7
840023.3048551598,2.0,0.3,-1.8,-1.0
904660.7280628061,-2.3,-1.6,3.4,0.9
915790.0654190774,-2.4,3.0,-0.6,0.0
870428.0800287336,1.7,-2.6,0.8,0.3
890104.9024177884,-2.5,-0.1,1.1,3.0
841023.6421269415,2.6,0.5,-1.7,-2.8
896644.9294440206,-2.8,-0.8,2.1,2.9
933627.8450107799,-3.0,3.5,-0.6,0.1
864133.8337852235,3.0,-2.5,0.0,-0.9
888193.337854135,-0.4,3.0,-1.5,-2.2
869137.8334588824,2.2,0.4,-3.0,0.8
860815.0994760224,1.4,-1.6,-1.2,2.8
865694.4759149732,1.6,-2.0,0.8,-0.8
856380.8333190316,1.9,-1.3,0.4,-1.9
914155.5722642383,0.5,-2.0,3.1,-3.2
854739.58627128,2.2,-1.9,0.1,-0.8
850838.3931400396,1.4,-0.8,0.4,-1.9
876070.111781394,0.0,1.4,-1.8,0.9
878080.5504080898,-1.5,-1.7,2.4,1.6
860336.1193434758,3.0,1.2,-3.4,-1.5
843232.9181530757,1.0,1.0,-0.6,-2.7
938835.6828955009,-2.3,2.2,-1.6,3.4
879936.4692177479,-1.1,1.9,-0.1,-1.4
873901.9669954496,0.6,0.8,-2.4,2.0
877281.961807335,0.9,2.0,-2.8,-0.2
891333.8898098483,-0.3,1.3,-2.1,2.1
847684.7825365129,-0.4,-0.2,-0.3,1.7
859792.213192162,-0.4,0.9,0.2,-1.5
910383.0615916238,3.2,-3.1,1.6,-3.3
887455.2504487642,3.5,-3.1,-1.8,2.9
862896.1087569764,-0.8,1.3,-0.4,-0.3
905717.8362266761,-0.8,1.8,-2.1,2.1
883622.2358539925,0.9,3.3,-3.0,-2.4
863257.8913782256,2.4,1.7,-3.4,-1.4
912115.7744785879,-0.1,-3.4,2.9,1.2
877873.5096236308,3.4,-3.1,-0.9,1.3
903665.7176948416,2.4,-3.0,1.7,-2.2
920622.4733272246,-1.9,2.7,-1.4,1.2
864580.1109084692,0.5,-0.8,1.2,-1.8
909785.9967305297,-1.3,1.2,-1.7,3.5
856224.8356358231,-0.9,0.0,0.0,1.8
844524.6969307782,2.1,1.4,-2.0,-3.0
924693.2082910278,3.2,-3.5,2.0,-3.4
845438.8082820975,2.8,-0.7,-0.6,-3.0
930155.5695757911,-2.6,2.9,-0.9,1.1
873327.6704888535,2.6,-1.7,0.7,-3.1
846349.6054887512,1.3,-1.5,0.2,0.0
869502.6282380525,2.1,-1.2,0.7,-3.1
884877.1794109849,-0.7,0.8,-1.4,2.6
926521.4644134514,0.2,-3.2,3.5,-1.0
899440.0501139681,-2.2,0.1,2.3,-0.5
874208.6720709668,1.5,-2.7,0.5,1.4
873238.5321316669,2.6,-0.6,-2.9,1.8
929113.5039001994,-2.9,2.5,1.6,-2.4
891338.9035253677,-1.3,0.8,1.8,-2.7
904880.8517511609,-1.4,1.2,-1.4,3.2
882808.7409436404,1.9,-2.8,-0.5,2.9
889836.6894675335,-2.6,-0.5,1.8,2.6
869215.6235338472,1.4,0.2,-2.5,1.9
876637.3510797654,2.0,-1.2,-2.4,3.3
898303.1257612648,-0.3,-1.5,2.8,-2.0
919376.457255122,-1.7,1.7,-1.6,3.3
863398.7893204191,2.4,-1.8,0.4,-2.0
897695.124243203,-0.8,-2.3,3.0,0.2
866792.071271412,1.2,-1.4,1.2,-1.9
877466.3182639895,0.9,-0.1,-2.4,3.3
870616.7324540894,1.8,2.2,-3.4,-1.3
917594.8627733499,-2.8,1.2,2.4,-1.5
912463.9009200821,-2.1,1.5,2.1,-3.0
899622.2727748266,0.1,1.4,-2.8,2.5
899455.957924277,-2.7,1.8,1.0,-0.2
880660.0321512973,1.7,-0.4,-2.8,3.0
836874.8549494469,1.6,0.4,-1.2,-1.6
868888.3897300623,1.6,0.9,-2.9,0.8
892512.2134366068,0.3,3.2,-2.8,-1.4
911749.5546455096,-1.5,3.0,-1.5,0.0
894537.8789644705,-2.6,-0.7,2.4,1.7
881765.9792007332,-1.9,-0.6,1.0,2.9
902390.0502998752,-2.5,-0.6,2.8,0.6
837149.4445580371,1.4,1.4,-1.7,-2.1
891224.4439802933,1.8,-1.9,1.7,-3.2
877182.3345729022,-1.3,1.8,-0.4,-0.3
904500.6836630661,-0.8,-0.9,3.2,-3.1
903326.4656052183,0.3,-2.0,2.8,-2.1
894836.5105860102,-1.9,2.5,-0.4,-0.4
864876.6220057139,1.3,-2.2,0.2,1.4
909125.7011682425,-1.2,2.4,-1.8,1.1
848751.2504361226,3.5,-1.2,-0.7,-3.1
901430.2434284061,-1.9,2.5,0.0,-1.3
842836.1718611092,1.9,1.1,-1.7,-2.7
867747.9025858488,0.7,0.8,-2.3,1.6
880417.0010524825,1.1,3.4,-2.7,-3.5
921397.701041545,-2.9,0.0,3.1,-0.5
848432.6085639877,-0.4,-0.5,0.0,1.8
893831.542936872,1.9,-2.5,1.7,-2.2
877742.7982084041,0.0,-2.1,1.9,0.4
900867.2191559983,-2.9,1.3,1.6,-0.1
915838.3752036337,1.7,-3.1,2.5,-2.2
874047.8018330303,-0.5,-1.6,1.9,0.4
882221.8859183547,0.1,3.3,-2.2,-2.3
858179.1709534063,1.5,-2.1,0.5,0.3
857126.7839106612,1.8,1.0,-2.6,-0.3
842514.8446033065,1.5,0.3,-1.5,-0.5
901800.6551315204,-1.3,-1.6,3.3,-0.8
900945.4253668162,0.6,-2.6,2.5,-1.0
851866.2469081021,0.5,0.3,0.7,-2.9
929325.5991549147,-1.7,-3.0,3.4,2.5
